"source","characterid","stateid","description","entity","entitylabel","entityid","quality","qualitylabel","qualityid","qualitynegated","qualitynegatedlabel","qnparentlabel","qnparentid","qualitymodifier","qualitymodifierlabel","qualitymodifierid","entitylocator","entitylocatorlabel","entitylocatorid","countt"
"Swartz 2012.xml_states718.xml","states718","state720","anterior to the posterior margin of postparietals","posterior margin","posterior margin","BSPO:0000672","anterior to","anterior to","PATO:0001632","","","","","posterior margin,postparietal","posterior margin,interparietal bone","BSPO:0000672,UBERON:0002229","tabular","tabular bone;extrascapula","UBERON:0011631;UBERON:2000663",""
"Swartz 2012.xml_states718.xml","states718","state722","posterior to the posterior margin of the postparietals","posterior margin","posterior margin","BSPO:0000672","posterior to","posterior to","PATO:0001633","","","","","posterior margin,postparietal","posterior margin,interparietal bone","BSPO:0000672,UBERON:0002229","tabular","tabular bone;extrascapula","UBERON:0011631;UBERON:2000663",""
"Swartz 2012.xml_states723.xml","states723","state725","present","Postspiracular extratemporal","","","present","present","PATO:0000467","","","","","","","","","","",""
"Swartz 2012.xml_states723.xml","states723","state726","absent","Postspiracular extratemporal","","","absent","absent","PATO:0000462","","","","","","","","","","",""
"Swartz 2012.xml_states727.xml","states727","state729","anterior","Position of the postspiracular extratemporal","","","anterior","","","","","","","","","","","","",""
"Swartz 2012.xml_states727.xml","states727","state730","posteriorly displaced","Position of the postspiracular extratemporal","","","displaced posteriorly","","","","","","","","","","","","",""
"Swartz 2012.xml_states731.xml","states731","state733","absent","","bone","UBERON:0001474","absent","absent","PATO:0000462","","","","","","","","","","",""
"Swartz 2012.xml_states731.xml","states731","state734","present","","bone","UBERON:0001474","present","present","PATO:0000467","","","","","","","","","","",""
"Swartz 2012.xml_states735.xml","states735","state737","yes","premaxilla canal","premaxilla","UBERON:0002244","bearing","","","","","","","","","","","","",""
"Swartz 2012.xml_states735.xml","states735","state738","no","premaxilla canal","premaxilla","UBERON:0002244","","","","not bearing","","","","","","","","","",""
"Swartz 2012.xml_states739.xml","states739","state741","no","infraorbital canal","infraorbital sensory canal","UBERON:2001811","","","","not follows","","","","premaxillary suture","cranial suture","UBERON:0003685","","","",""
"Swartz 2012.xml_states739.xml","states739","state742","yes","infraorbital canal","infraorbital sensory canal","UBERON:2001811","follows","","","","","","","premaxillary suture","cranial suture","UBERON:0003685","","","",""
"Swartz 2012.xml_states743.xml","states743","state745","runs through skull roof","postotic","","","runs through skull roof","","","","","","","","","","","","",""
"Swartz 2012.xml_states743.xml","states743","state745","runs through skull roof","sensory canal","sensory canal","UBERON:2001612","runs through skull roof","","","","","","","","","","","","",""
"Swartz 2012.xml_states743.xml","states743","state746","follows edge of skull roof","postotic","","","follows","","","","","","","edge,skull roof","anatomical margin,dermatocranium","BSPO:0000006,UBERON:0003113","","","",""
"Swartz 2012.xml_states747.xml","states747","state749","absent","postorbital junction","infraorbital sensory canal","UBERON:2001811","absent","absent","PATO:0000462","","","","","","","","supraorbital,infraorbital canal","","",""
"Swartz 2012.xml_states747.xml","states747","state749","absent","supraorbital","infraorbital sensory canal","UBERON:2001811","absent","absent","PATO:0000462","","","","","","","","supraorbital,infraorbital canal","","",""
"Swartz 2012.xml_states747.xml","states747","state749","absent","infraorbital canal","infraorbital sensory canal","UBERON:2001811","absent","absent","PATO:0000462","","","","","","","","supraorbital,infraorbital canal","supraorbital bone,infraorbital sensory canal","UBERON:2000691,UBERON:2001811",""
"Swartz 2012.xml_states747.xml","states747","state750","present","postorbital junction","infraorbital sensory canal","UBERON:2001811","present","present","PATO:0000467","","","","","","","","supraorbital,infraorbital canal","","",""
"Swartz 2012.xml_states747.xml","states747","state750","present","supraorbital","infraorbital sensory canal","UBERON:2001811","present","present","PATO:0000467","","","","","","","","supraorbital,infraorbital canal","","",""
"Swartz 2012.xml_states747.xml","states747","state750","present","infraorbital canal","infraorbital sensory canal","UBERON:2001811","present","present","PATO:0000467","","","","","","","","supraorbital,infraorbital canal","supraorbital bone,infraorbital sensory canal","UBERON:2000691,UBERON:2001811",""
"Swartz 2012.xml_states751.xml","states751","state753","present","mandibular sensory canal","mandibular sensory canal","UBERON:2001814","present","present","PATO:0000467","","","","","","","","","","",""
"Swartz 2012.xml_states751.xml","states751","state754","absent","mandibular sensory canal","mandibular sensory canal","UBERON:2001814","absent","absent","PATO:0000462","","","","","","","","","","",""
"Swartz 2012.xml_states755.xml","states755","state757","entirely enclosed opens through lines of pores","mandibular canal exposure","mandibular canal","UBERON:0006673","enclosed entirely","","","","","","","pore","pore","UBERON:0008915","","","",""
"Swartz 2012.xml_states755.xml","states755","state758","mostly enclosed short sections of open grooves","section","anatomical section","BSPO:0000400","enclosed mostly","","","","","","","","","","groove","groove","UBERON:0006846",""
"Swartz 2012.xml_states755.xml","states755","state758","mostly enclosed short sections of open grooves","section","anatomical section","BSPO:0000400","short","decreased length;decreased height","PATO:0000574;PATO:0000569","","","","","","","","groove","groove","UBERON:0006846",""
"Swartz 2012.xml_states755.xml","states755","state758","mostly enclosed short sections of open grooves","groove","groove","UBERON:0006846","open","open","PATO:0000610","","","","","","","","","","",""
"Swartz 2012.xml_states755.xml","states755","state759","mostly open short sections with lines of pores","section","anatomical section","BSPO:0000400","short","decreased length;decreased height","PATO:0000574;PATO:0000569","","","","","","","","","","",""
"Swartz 2012.xml_states755.xml","states755","state759","mostly open short sections with lines of pores","mandibular canal exposure","mandibular canal","UBERON:0006673","open","open","PATO:0000610","","","","","section","anatomical section","BSPO:0000400","","","",""
"Swartz 2012.xml_states755.xml","states755","state760","entirely open","mandibular canal exposure","mandibular canal","UBERON:0006673","open entirely","","","","","","","","","","","","",""
"Swartz 2012.xml_states761.xml","states761","state763","present","mandible","mandible","UBERON:0001684","present","present","PATO:0000467","","","","","","","","","","",""
"Swartz 2012.xml_states761.xml","states761","state763","present","oral sulcus surangular pit line","surangular","UBERON:2002287","present","present","PATO:0000467","","","","","","","","","sulcus","UBERON:0000093",""
"Swartz 2012.xml_states761.xml","states761","state764","absent","mandible","mandible","UBERON:0001684","absent","absent","PATO:0000462","","","","","","","","","","",""
"Swartz 2012.xml_states761.xml","states761","state764","absent","oral sulcus surangular pit line","surangular","UBERON:2002287","absent","absent","PATO:0000462","","","","","","","","","sulcus","UBERON:0000093",""
"Swartz 2012.xml_states765.xml","states765","state767","absent","foramen","anatomical conduit","UBERON:0004111","absent","absent","PATO:0000462","","","","","infradentary foramen","anatomical conduit","UBERON:0004111","cheekplate","","",""
"Swartz 2012.xml_states765.xml","states765","state767","absent","infradentary foramen","anatomical conduit","UBERON:0004111","absent","absent","PATO:0000462","","","","","","","","cheekplate",",",",",""
"Swartz 2012.xml_states765.xml","states765","state767","absent","cheekplate","","","absent","absent","PATO:0000462","","","","","","","","cheekplate","","",""
"Swartz 2012.xml_states765.xml","states765","state768","present","foramen","anatomical conduit","UBERON:0004111","present","present","PATO:0000467","","","","","infradentary foramen","anatomical conduit","UBERON:0004111","cheekplate","","",""
"Swartz 2012.xml_states765.xml","states765","state768","present","infradentary foramen","anatomical conduit","UBERON:0004111","present","present","PATO:0000467","","","","","","","","cheekplate",",",",",""
"Swartz 2012.xml_states765.xml","states765","state768","present","cheekplate","","","present","present","PATO:0000467","","","","","","","","cheekplate","","",""
"Swartz 2012.xml_states769.xml","states769","state771","present","submandibular","","","present","present","PATO:0000467","","","","","","","","","","",""
"Swartz 2012.xml_states769.xml","states769","state771","present","gular","","","present","present","PATO:0000467","","","","","","","","","","",""
"Swartz 2012.xml_states769.xml","states769","state772","absent","submandibular","","","absent","absent","PATO:0000462","","","","","","","","","","",""
"Swartz 2012.xml_states769.xml","states769","state772","absent","gular","","","absent","absent","PATO:0000462","","","","","","","","","","",""
"Swartz 2012.xml_states773.xml","states773","state775","absent","median gular","gular plate","UBERON:2002089","absent","absent","PATO:0000462","","","","","","","","","","",""
"Swartz 2012.xml_states773.xml","states773","state776","present","median gular","gular plate","UBERON:2002089","present","present","PATO:0000467","","","","","","","","","","",""
"Swartz 2012.xml_states777.xml","states777","state779","large","Preopercular","","","large","increased size","PATO:0000586","","","","","","","","","","",""
"Swartz 2012.xml_states777.xml","states777","state780","small","Preopercular","","","small","decreased size","PATO:0000587","","","","","","","","","","",""
"Swartz 2012.xml_states781.xml","states781","state783","present","Preopercular","","","present","present","PATO:0000467","","","","","","","","","","",""
"Swartz 2012.xml_states781.xml","states781","state784","absent","Preopercular","","","absent","absent","PATO:0000462","","","","","","","","","","",""
"Swartz 2012.xml_states785.xml","states785","state787","present","Opercular","","","present","present","PATO:0000467","","","","","","","","","","",""
"Swartz 2012.xml_states785.xml","states785","state788","absent","Opercular","","","absent","absent","PATO:0000462","","","","","","","","","","",""
"Swartz 2012.xml_states789.xml","states789","state791","absent","notch","","","absent","absent","PATO:0000462","","","","","","","","","","",""
"Swartz 2012.xml_states789.xml","states789","state792","small opening","opening","","","small","decreased size","PATO:0000587","","","","","","","","","","",""
"Swartz 2012.xml_states789.xml","states789","state793","narrow groove","groove","groove","UBERON:0006846","narrow","decreased width","PATO:0000599","","","","","","","","","","",""
"Swartz 2012.xml_states789.xml","states789","state794","wide notch","notch","","","wide","size","PATO:0000117","","","","","","","","","","",""
"Swartz 2012.xml_states795.xml","states795","state797","long","anterior margin","anterior margin","BSPO:0000671","long","size","PATO:0000117","","","","","","","","median extrascapular","extrascapula","UBERON:2000663",""
"Swartz 2012.xml_states795.xml","states795","state797","long","median extrascapular","extrascapula","UBERON:2000663","long","size","PATO:0000117","","","","","","","","median extrascapular","extrascapula","UBERON:2000663",""
"Swartz 2012.xml_states795.xml","states795","state798","very short","anterior margin","anterior margin","BSPO:0000671","short very","","","","","","","","","","median extrascapular","extrascapula","UBERON:2000663",""
"Swartz 2012.xml_states795.xml","states795","state798","very short","median extrascapular","extrascapula","UBERON:2000663","short very","","","","","","","","","","median extrascapular","extrascapula","UBERON:2000663",""
"Swartz 2012.xml_states799.xml","states799","state801","median overlaps laterals","extrascapular bone","extrascapula","UBERON:2000663","median","","","","","","","lateral","lateral side","BSPO:0000066","","","",""
"Swartz 2012.xml_states799.xml","states799","state802","laterals overlap median","lateral","lateral side","BSPO:0000066","overlap","overlap with","PATO:0001590","","","","","","","","","","",""
"Swartz 2012.xml_states799.xml","states799","state802","laterals overlap median","lateral","lateral side","BSPO:0000066","median","","","","","","","","","","","","",""
"Swartz 2012.xml_states803.xml","states803","state805","present","extrascapular bone","extrascapula","UBERON:2000663","present","present","PATO:0000467","","","","","","","","","","",""
"Swartz 2012.xml_states803.xml","states803","state806","absent","extrascapular bone","extrascapula","UBERON:2000663","absent","absent","PATO:0000462","","","","","","","","","","",""
"Swartz 2012.xml_states807.xml","states807","state809","present","posttemporal","posttemporal","UBERON:2000549","present","present","PATO:0000467","","","","","","","","","","",""
"Swartz 2012.xml_states807.xml","states807","state810","absent","posttemporal","posttemporal","UBERON:2000549","absent","absent","PATO:0000462","","","","","","","","","","",""
"Swartz 2012.xml_states811.xml","states811","state813","present","supracleithrum","supracleithrum","UBERON:2000594","present","present","PATO:0000467","","","","","","","","","","",""
"Swartz 2012.xml_states811.xml","states811","state814","absent","supracleithrum","supracleithrum","UBERON:2000594","absent","absent","PATO:0000462","","","","","","","","","","",""
"Swartz 2012.xml_states815.xml","states815","state817","exposed","anocleithrum","anocleithrum","UBERON:4000160","exposed","protruding out of","PATO:0001646","","","","","","","","","","",""
"Swartz 2012.xml_states815.xml","states815","state818","subdermal","anocleithrum","anocleithrum","UBERON:4000160","subdermal","","","","","","","","","","","","",""
"Swartz 2012.xml_states819.xml","states819","state821","oblong with distinct anterior overlap area","area","","","distinct","conspicuous","PATO:0000463","","","","","","","","","","",""
"Swartz 2012.xml_states819.xml","states819","state821","oblong with distinct anterior overlap area","area","","","anterior","","","","","","","","","","","","",""
"Swartz 2012.xml_states819.xml","states819","state821","oblong with distinct anterior overlap area","area","","","overlap","overlap with","PATO:0001590","","","","","","","","","","",""
"Swartz 2012.xml_states819.xml","states819","state821","oblong with distinct anterior overlap area","anocleithrum","anocleithrum","UBERON:4000160","oblong","oblong","PATO:0000946","","","","","area","","","","","",""
"Swartz 2012.xml_states819.xml","states819","state822","drop shaped with no anterior overlap area","area","","","absent","absent","PATO:0000462","","","","","","","","","","",""
"Swartz 2012.xml_states819.xml","states819","state822","drop shaped with no anterior overlap area","area","","","anterior","","","","","","","","","","","","",""
"Swartz 2012.xml_states819.xml","states819","state822","drop shaped with no anterior overlap area","area","","","overlap","overlap with","PATO:0001590","","","","","","","","","","",""
"Swartz 2012.xml_states819.xml","states819","state822","drop shaped with no anterior overlap area","anocleithrum","anocleithrum","UBERON:4000160","drop-shaped","","","","","","","area","","","","","",""
"Swartz 2012.xml_states819.xml","states819","state823","absent","anocleithrum","anocleithrum","UBERON:4000160","absent","absent","PATO:0000462","","","","","","","","","","",""
"Swartz 2012.xml_states824.xml","states824","state826","vertically oriented tilted less than 10 degrees caudally","cleithrum","cleithrum","UBERON:0004741","oriented vertically","","","","","","","","","","","","",""
"Swartz 2012.xml_states824.xml","states824","state826","vertically oriented tilted less than 10 degrees caudally","cleithrum","cleithrum","UBERON:0004741","tilted less than 10","count","PATO:0000070","","","","","","","","","","","tilted less than 10"
"Swartz 2012.xml_states824.xml","states824","state826","vertically oriented tilted less than 10 degrees caudally","cleithrum","cleithrum","UBERON:0004741","degrees caudally","","","","","","","","","","","","",""
"Swartz 2012.xml_states824.xml","states824","state827","angulated tilted over 10 degrees caudally","cleithrum","cleithrum","UBERON:0004741","angulated","","","","","","","","","","","","",""
"Swartz 2012.xml_states824.xml","states824","state827","angulated tilted over 10 degrees caudally","cleithrum","cleithrum","UBERON:0004741","tilted over 10","count","PATO:0000070","","","","","","","","","","","tilted over 10"
"Swartz 2012.xml_states824.xml","states824","state827","angulated tilted over 10 degrees caudally","cleithrum","cleithrum","UBERON:0004741","degrees caudally","","","","","","","","","","","","",""
"Swartz 2012.xml_states828.xml","states828","state830","present","cleithrum postbranchial lamina","lamina","UBERON:0000957","present","present","PATO:0000467","","","","","","","","","cleithrum","UBERON:0004741",""
"Swartz 2012.xml_states828.xml","states828","state831","absent","cleithrum postbranchial lamina","lamina","UBERON:0000957","absent","absent","PATO:0000462","","","","","","","","","cleithrum","UBERON:0004741",""
"Swartz 2012.xml_states832.xml","states832","state834","straight or faintly convex","contact margin","anatomical margin","BSPO:0000006","straight","straight","PATO:0002180","","","","","clavicle","clavicle","UBERON:0001105","cleithrum",",cleithrum",",UBERON:0004741",""
"Swartz 2012.xml_states832.xml","states832","state834","straight or faintly convex","contact margin","anatomical margin","BSPO:0000006","convex faintly","","","","","","","clavicle","clavicle","UBERON:0001105","cleithrum",",cleithrum",",UBERON:0004741",""
"Swartz 2012.xml_states832.xml","states832","state834","straight or faintly convex","clavicle","clavicle","UBERON:0001105","straight","straight","PATO:0002180","","","","","","","","cleithrum","cleithrum","UBERON:0004741",""
"Swartz 2012.xml_states832.xml","states832","state834","straight or faintly convex","clavicle","clavicle","UBERON:0001105","convex faintly","","","","","","","","","","cleithrum","cleithrum","UBERON:0004741",""
"Swartz 2012.xml_states832.xml","states832","state834","straight or faintly convex","cleithrum","cleithrum","UBERON:0004741","straight","straight","PATO:0002180","","","","","","","","cleithrum","cleithrum","UBERON:0004741",""
"Swartz 2012.xml_states832.xml","states832","state834","straight or faintly convex","cleithrum","cleithrum","UBERON:0004741","convex faintly","","","","","","","","","","cleithrum","cleithrum","UBERON:0004741",""
"Swartz 2012.xml_states832.xml","states832","state835","strongly concave","contact margin","anatomical margin","BSPO:0000006","concave strongly","","","","","","","clavicle","clavicle","UBERON:0001105","cleithrum",",cleithrum",",UBERON:0004741",""
"Swartz 2012.xml_states832.xml","states832","state835","strongly concave","clavicle","clavicle","UBERON:0001105","concave strongly","","","","","","","","","","cleithrum","cleithrum","UBERON:0004741",""
"Swartz 2012.xml_states832.xml","states832","state835","strongly concave","cleithrum","cleithrum","UBERON:0004741","concave strongly","","","","","","","","","","cleithrum","cleithrum","UBERON:0004741",""
"Swartz 2012.xml_states836.xml","states836","state838","small and tripodal","scapulocoracoid","scapulocoracoid","UBERON:0004753","small","decreased size","PATO:0000587","","","","","","","","","","",""
"Swartz 2012.xml_states836.xml","states836","state838","small and tripodal","scapulocoracoid","scapulocoracoid","UBERON:0004753","tripodal","","","","","","","","","","","","",""
"Swartz 2012.xml_states836.xml","states836","state839","large plate pierced by large coracoid foramen","plate","","","large","increased size","PATO:0000586","","","","","","","","","","",""
"Swartz 2012.xml_states836.xml","states836","state839","large plate pierced by large coracoid foramen","plate","","","pierced","perforate","PATO:0002112","","","","","coracoid foramen","coracoid foramen","UBERON:2001737","","","",""
"Swartz 2012.xml_states836.xml","states836","state839","large plate pierced by large coracoid foramen","coracoid foramen","coracoid foramen","UBERON:2001737","large","increased size","PATO:0000586","","","","","","","","","","",""
"Swartz 2012.xml_states836.xml","states836","state840","very large plate without large coracoid foramen","coracoid foramen","coracoid foramen","UBERON:2001737","absent","absent","PATO:0000462","","","","","","","","","","",""
"Swartz 2012.xml_states836.xml","states836","state840","very large plate without large coracoid foramen","plate","","","large very","","","","","","","","","","","","",""
"Swartz 2012.xml_states836.xml","states836","state840","very large plate without large coracoid foramen","coracoid foramen","coracoid foramen","UBERON:2001737","large","increased size","PATO:0000586","","","","","","","","","","",""
"Swartz 2012.xml_states841.xml","states841","state843","absent","coracoid plate","coracoid bone","UBERON:0004743","absent","absent","PATO:0000462","","","","","","","","","","",""
"Swartz 2012.xml_states841.xml","states841","state844","present and extends ventromedially","coracoid plate","coracoid bone","UBERON:0004743","present","present","PATO:0000467","","","","","","","","","","",""
"Swartz 2012.xml_states841.xml","states841","state844","present and extends ventromedially","coracoid plate","coracoid bone","UBERON:0004743","extends ventromedially","","","","","","","","","","","","",""
"Swartz 2012.xml_states845.xml","states845","state847","absent","blade","","","absent","absent","PATO:0000462","","","","","","","","","","",""
"Swartz 2012.xml_states845.xml","states845","state848","small with narrow top","top","","","narrow","decreased width","PATO:0000599","","","","","","","","","","",""
"Swartz 2012.xml_states845.xml","states845","state848","small with narrow top","blade","","","small","decreased size","PATO:0000587","","","","","top","","","","","",""
"Swartz 2012.xml_states845.xml","states845","state849","large with broad top","top","","","broad","broad","PATO:0002359","","","","","","","","","","",""
"Swartz 2012.xml_states845.xml","states845","state849","large with broad top","blade","","","large","increased size","PATO:0000586","","","","","top","","","","","",""
"Swartz 2012.xml_states850.xml","states850","state852","caput humeri concave","caput humerus","humerus","UBERON:0000976","concave","concave","PATO:0001857","","","","","","","","","","",""
"Swartz 2012.xml_states850.xml","states850","state853","caput humeri convex","caput humerus","humerus","UBERON:0000976","convex","convex","PATO:0001355","","","","","","","","","","",""
"Swartz 2012.xml_states854.xml","states854","state856","elevated from plane formed by clavicles","plane","anatomical section","BSPO:0000400","formed","","","","","","","clavicle","clavicle","UBERON:0001105","","","",""
"Swartz 2012.xml_states854.xml","states854","state856","elevated from plane formed by clavicles","glenoid","","","elevated","increased elevation","PATO:0001688","","","","","plane","anatomical section","BSPO:0000400","","","",""
"Swartz 2012.xml_states854.xml","states854","state857","offset ventrally to lie at same level as clavicular plane","glenoid","","","offset ventrally to lie at same level as clavicular plane","","","","","","","","","","","","",""
"Swartz 2012.xml_states858.xml","states858","state860","posterior orientation","glenoid","","","posterior","","","","","","","","","","","","",""
"Swartz 2012.xml_states858.xml","states858","state860","posterior orientation","glenoid","","","orientation","orientation","PATO:0000133","","","","","","","","","","",""
"Swartz 2012.xml_states858.xml","states858","state861","lateral component to glenoid orientation","lateral component","","","to","","","","","","","glenoid","","","","","",""
"Swartz 2012.xml_states858.xml","states858","state861","lateral component to glenoid orientation","glenoid","","","orientation","orientation","PATO:0000133","","","","","","","","","","",""
"Swartz 2012.xml_states862.xml","states862","state864","height width ratio 60 percent or greater","glenoid proportion","","","height width","size","PATO:0000117","","","","","","","","","","",""
"Swartz 2012.xml_states862.xml","states862","state864","height width ratio 60 percent or greater","glenoid proportion","","","60","count","PATO:0000070","","","","","","","","","","","60"
"Swartz 2012.xml_states862.xml","states862","state864","height width ratio 60 percent or greater","glenoid proportion","","","greater","increased size","PATO:0000586","","","","","","","","","","",""
"Swartz 2012.xml_states862.xml","states862","state865","height width ratio 40 to 50 percent","glenoid proportion","","","height width","size","PATO:0000117","","","","","","","","","","",""
"Swartz 2012.xml_states862.xml","states862","state865","height width ratio 40 to 50 percent","glenoid proportion","","","40-50","count","PATO:0000070","","","","","","","","","","","40-50"
"Swartz 2012.xml_states866.xml","states866","state868","small and concealed unornamented or absent","interclavicle","interclavicle","UBERON:0011655","small","decreased size","PATO:0000587","","","","","","","","","","",""
"Swartz 2012.xml_states866.xml","states866","state868","small and concealed unornamented or absent","interclavicle","interclavicle","UBERON:0011655","concealed","","","","","","","","","","","","",""
"Swartz 2012.xml_states866.xml","states866","state868","small and concealed unornamented or absent","interclavicle","interclavicle","UBERON:0011655","unornamented","","","","","","","","","","","","",""
"Swartz 2012.xml_states866.xml","states866","state868","small and concealed unornamented or absent","interclavicle","interclavicle","UBERON:0011655","absent","absent","PATO:0000462","","","","","","","","","","",""
"Swartz 2012.xml_states866.xml","states866","state869","large and exposed ornamented","interclavicle","interclavicle","UBERON:0011655","large","increased size","PATO:0000586","","","","","","","","","","",""
"Swartz 2012.xml_states866.xml","states866","state869","large and exposed ornamented","interclavicle","interclavicle","UBERON:0011655","exposed","protruding out of","PATO:0001646","","","","","","","","","","",""
"Swartz 2012.xml_states870.xml","states870","state872","ovoid","interclavicle","interclavicle","UBERON:0011655","ovoid","ovate;elliptic","PATO:0001891;PATO:0000947","","","","","","","","","","",""
"Swartz 2012.xml_states870.xml","states870","state873","kite shaped","interclavicle","interclavicle","UBERON:0011655","kite-shaped","","","","","","","","","","","","",""
"Swartz 2012.xml_states879.xml","states879","state881","narrow tapering entepicondyle","entepicondyle","entepicondyle of humerus","UBERON:0006806","narrow","decreased width","PATO:0000599","","","","","","","","","","",""
"Swartz 2012.xml_states879.xml","states879","state881","narrow tapering entepicondyle","entepicondyle","entepicondyle of humerus","UBERON:0006806","tapering","","","","","","","","","","","","",""
"Swartz 2012.xml_states879.xml","states879","state882","square or parallelogram shaped entepicondyle","entepicondyle","entepicondyle of humerus","UBERON:0006806","square","square","PATO:0000413","","","","","","","","","","",""
"Swartz 2012.xml_states879.xml","states879","state882","square or parallelogram shaped entepicondyle","entepicondyle","entepicondyle of humerus","UBERON:0006806","parallelogram-shaped","","","","","","","","","","","","",""
"Swartz 2012.xml_states883.xml","states883","state885","cylindrical","body","multi-cellular organism","UBERON:0000468","cylindrical","cylindrical","PATO:0001873","","","","","","","","humerus","humerus","UBERON:0000976",""
"Swartz 2012.xml_states883.xml","states883","state885","cylindrical","humerus","humerus","UBERON:0000976","cylindrical","cylindrical","PATO:0001873","","","","","","","","humerus","humerus","UBERON:0000976",""
"Swartz 2012.xml_states883.xml","states883","state886","flattened rectangular","body","multi-cellular organism","UBERON:0000468","flattened rectangular","","","","","","","","","","humerus","humerus","UBERON:0000976",""
"Swartz 2012.xml_states883.xml","states883","state886","flattened rectangular","humerus","humerus","UBERON:0000976","flattened rectangular","","","","","","","","","","humerus","humerus","UBERON:0000976",""
"Swartz 2012.xml_states887.xml","states887","state889","absent","deltoid","deltoid","UBERON:0001476","absent","absent","PATO:0000462","","","","","","","","","","",""
"Swartz 2012.xml_states887.xml","states887","state889","absent","supinator","supinator muscle","UBERON:0003228","absent","absent","PATO:0000462","","","","","","","","","","",""
"Swartz 2012.xml_states887.xml","states887","state890","present","deltoid","deltoid","UBERON:0001476","present","present","PATO:0000467","","","","","","","","","","",""
"Swartz 2012.xml_states887.xml","states887","state890","present","supinator","supinator muscle","UBERON:0003228","present","present","PATO:0000467","","","","","","","","","","",""
"Swartz 2012.xml_states891.xml","states891","state893","adjacent to the caput humeri","ventral ridge","","","adjacent to","adjacent to","PATO:0002259","","","","","caput humerus","humerus","UBERON:0000976","","","",""
"Swartz 2012.xml_states895.xml","states895","state897","terminates proximal to epipodial facets","ectepicondylar process","","","terminates","","","","","","","epipodial facet","","","","","",""
"Swartz 2012.xml_states895.xml","states895","state898","extends distal to epipodial facets","ectepicondylar process","","","extends","","","","","","","epipodial facet","","","","","",""
"Swartz 2012.xml_states899.xml","states899","state901","radius much longer than ulna","radius","radius","UBERON:2002118","longer much","increased length","PATO:0000573","","","","","ulna","ulna","UBERON:0001424","","","",""
"Swartz 2012.xml_states899.xml","states899","state902","approximately equal length","radius","radius","UBERON:2002118","approximately","","","","","","","","","","","","",""
"Swartz 2012.xml_states899.xml","states899","state902","approximately equal length","radius","radius","UBERON:2002118","length","size","PATO:0000117","","","","","","","","","","",""
"Swartz 2012.xml_states899.xml","states899","state902","approximately equal length","ulna","ulna","UBERON:0001424","approximately","","","","","","","","","","","","",""
"Swartz 2012.xml_states899.xml","states899","state902","approximately equal length","ulna","ulna","UBERON:0001424","length","size","PATO:0000117","","","","","","","","","","",""
"Swartz 2012.xml_states903.xml","states903","state906","has some ventrally directed component","component","","","some","","","","","","","","","","radial facet","","",""
"Swartz 2012.xml_states903.xml","states903","state906","has some ventrally directed component","component","","","directed ventrally","","","","","","","","","","radial facet","","",""
"Swartz 2012.xml_states907.xml","states907","state909","short, cylindrical leading edge with no muscle scars","muscle scar","anatomical margin","BSPO:0000006","absent","absent","PATO:0000462","","","","","","","","edge","","",""
"Swartz 2012.xml_states907.xml","states907","state909","short, cylindrical leading edge with no muscle scars","area","","","short","decreased length;decreased height","PATO:0000574;PATO:0000569","","","","","edge,radial facet","anatomical margin,radial","BSPO:0000006,UBERON:2000271","","","",""
"Swartz 2012.xml_states907.xml","states907","state909","short, cylindrical leading edge with no muscle scars","area","","","cylindrical","cylindrical","PATO:0001873","","","","","edge,radial facet","anatomical margin,radial","BSPO:0000006,UBERON:2000271","","","",""
"Swartz 2012.xml_states907.xml","states907","state909","short, cylindrical leading edge with no muscle scars","radial facet","radial","UBERON:2000271","short","decreased length;decreased height","PATO:0000574;PATO:0000569","","","","","","","","","","",""
"Swartz 2012.xml_states907.xml","states907","state909","short, cylindrical leading edge with no muscle scars","radial facet","radial","UBERON:2000271","cylindrical","cylindrical","PATO:0001873","","","","","","","","","","",""
"Swartz 2012.xml_states907.xml","states907","state910","enlarged, sharp leading edge with areas for muscle attachments","area","anatomical margin","BSPO:0000006","for","","","","","","","muscle","muscle structure","UBERON:0005090","edge","","",""
"Swartz 2012.xml_states907.xml","states907","state910","enlarged, sharp leading edge with areas for muscle attachments","area","","","enlarged","increased size","PATO:0000586","","","","","edge,radial facet","anatomical margin,radial","BSPO:0000006,UBERON:2000271","","","",""
"Swartz 2012.xml_states907.xml","states907","state910","enlarged, sharp leading edge with areas for muscle attachments","area","","","sharp","sharp","PATO:0001419","","","","","edge,radial facet","anatomical margin,radial","BSPO:0000006,UBERON:2000271","","","",""
"Swartz 2012.xml_states907.xml","states907","state910","enlarged, sharp leading edge with areas for muscle attachments","radial facet","radial","UBERON:2000271","enlarged","increased size","PATO:0000586","","","","","","","","","","",""
"Swartz 2012.xml_states907.xml","states907","state910","enlarged, sharp leading edge with areas for muscle attachments","radial facet","radial","UBERON:2000271","sharp","sharp","PATO:0001419","","","","","","","","","","",""
"Swartz 2012.xml_states911.xml","states911","state913","bladelike","radius","radius","UBERON:2002118","bladelike","","","","","","","","","","","","",""
"Swartz 2012.xml_states911.xml","states911","state914","subcylindrical","radius","radius","UBERON:2002118","subcylindrical","subcylindrical","PATO:0002226","","","","","","","","","","",""
"Swartz 2012.xml_states915.xml","states915","state917","longer than humerus","Radial","","","longer","increased length","PATO:0000573","","","","","humerus","humerus","UBERON:0000976","","","",""
