?matrix_file	?character_number	?character_text	?state_symbol	?state_text	?entity_id	?entity_name	?quality_id	?quality_name	?related_entity_id	?related_entity_name	?attributes
Bornbusch_1995.xml	58	Origin of the adductor profundus	0	origin extends anteriorly beyond scapula to include a fascia overlying arrector dorsalis (dorsal division)	http://purl.obolibrary.org/obo/UBERON_2000616	adductor profundus	http://purl.obolibrary.org/obo/PATO_0000141	structure	http://purl.obolibrary.org/obo/UBERON_0006849	scapula	structure
Wang_Evans_2006.xml	40	Fusion of distal tarsal 1+2	0	fusion absent	http://purl.obolibrary.org/obo/UBERON_0001452	distal tarsal bone 1	http://purl.obolibrary.org/obo/PATO_0000651	unfused from	http://purl.obolibrary.org/obo/UBERON_0001453	distal tarsal bone 2	structure
DiDario_2004.xml	171	Relação entre a margem ventral do metapterigóide e a margem ventral do corpo  tubular do hiomandibular	1	margem ventral do metapterigóide situada em uma região próxima à margem ventral do corpo  tubular do hiomandibular, ou dorsal à ela	http://purl.org/phenoscape/uuid/93e4ab30-5d59-4305-87e6-de47ca06ed0f	[ventral margin and (part_of some metapterygoid)]	http://purl.obolibrary.org/obo/PATO_0002259	adjacent to	http://purl.org/phenoscape/uuid/162a6629-cdb0-4551-9374-b5cc602e92d2	[ventral margin and (part_of some hyomandibular bone)]	position
Kailola_2004.xml	5	Lateral ethmoid - frontal articulation	0	single lateral ethmoid-frontal articulation	http://purl.obolibrary.org/obo/UBERON_2000226	lateral ethmoid bone	http://purl.obolibrary.org/obo/PATO_0000141	structure	http://purl.obolibrary.org/obo/UBERON_0004866	actinopterygian frontal bone	structure
Kailola_2004.xml	5	Lateral ethmoid - frontal articulation	1	at least dual articulation	http://purl.obolibrary.org/obo/UBERON_2000226	lateral ethmoid bone	http://purl.obolibrary.org/obo/PATO_0000141	structure	http://purl.obolibrary.org/obo/UBERON_0004866	actinopterygian frontal bone	structure
Pramuk_2006.xml	61	Relative length of manual digits.	2	digit I less than II	http://purl.obolibrary.org/obo/UBERON_0001463	manual digit 1	http://purl.obolibrary.org/obo/PATO_0000587	decreased size	http://purl.obolibrary.org/obo/UBERON_0003622	manual digit 2	size
Pramuk_2006.xml	61	Relative length of manual digits.	0	Length of digit I is greater than II	http://purl.obolibrary.org/obo/UBERON_0001463	manual digit 1	http://purl.obolibrary.org/obo/PATO_0000586	increased size	http://purl.obolibrary.org/obo/UBERON_0003622	manual digit 2	size
Kailola_2004.xml	30	Barbel position	2	bases widely separated, laterally on mandible, well staggered	http://purl.org/phenoscape/uuid/3975a143-2679-4834-8ef4-aa7c38da12cc	[proximal region and (part_of some barbel)]	http://purl.obolibrary.org/obo/PATO_0000140	position	http://purl.org/phenoscape/uuid/2fbf06ff-3581-4107-aae7-a60e3a89aaa3	[proximal region and (part_of some barbel)]	position
OConnor_etal.xml	164	Distal end of metacarpals	0	unfused	http://purl.org/phenoscape/uuid/23637f05-df75-4785-b4c7-5f250e768b17	[distal region and (part_of some metacarpal bone)]	http://purl.obolibrary.org/obo/PATO_0000651	unfused from	http://purl.org/phenoscape/uuid/302c41d9-8337-47e3-96f8-b9d5f7e68917	[distal region and (part_of some metacarpal bone)]	structure
Swartz_2012.xml	164	Ectepicondylar process	1	extends distal to epipodial facets	http://purl.obolibrary.org/obo/UBERON_4200012	ectepicondylar flange	http://purl.obolibrary.org/obo/PATO_0001234	distal to	http://purl.obolibrary.org/obo/UBERON_0009988	condyle of humerus	position
Swartz_2012.xml	164	Ectepicondylar process	0	terminates proximal to epipodial facets	http://purl.obolibrary.org/obo/UBERON_4200012	ectepicondylar flange	http://purl.obolibrary.org/obo/PATO_0001195	proximal to	http://purl.obolibrary.org/obo/UBERON_0009988	condyle of humerus	position
Nesbitt_2011.xml	296	Ischium, proximal articular surfaces:	0	articular surfaces with the ilium and the pubis continuous	http://purl.org/phenoscape/uuid/c7d467d8-38df-4fee-a371-63ea9780547f	[articular surface and (part_of some (proximal region and (part_of some ischium)))]	http://purl.obolibrary.org/obo/PATO_0001961	in contact with	http://purl.org/phenoscape/uuid/010ed2a5-21c1-4735-9a79-60a04637304a	[articular surface and (part_of some pubis)]	structure
Mo_1991_siluroids_Tbl5-8.xml	50	Upper pharyngeal toothplate (nonadditive)	1	firm, direction back to the bony surface of the 4th pharyngobranchial	http://purl.obolibrary.org/obo/UBERON_2001654	upper pharyngeal 4 tooth plate	http://purl.obolibrary.org/obo/PATO_0000141	structure	http://purl.obolibrary.org/obo/UBERON_2001636	pharyngobranchial 4 bone	structure
Mo_1991_siluroids_Tbl5-8.xml	50	Upper pharyngeal toothplate (nonadditive)	2	dorsally bearing laminar processes which flank a thick cartilaginous portion of the 4th pharyngobranchial	http://purl.obolibrary.org/obo/UBERON_2001654	upper pharyngeal 4 tooth plate	http://purl.obolibrary.org/obo/PATO_0000141	structure	http://purl.obolibrary.org/obo/UBERON_2001636	pharyngobranchial 4 bone	structure
Mo_1991_siluroids_Tbl5-8.xml	50	Upper pharyngeal toothplate (nonadditive)	0	separated from the 4th pharyngobranchial by a thin cartilage	http://purl.obolibrary.org/obo/UBERON_2001654	upper pharyngeal 4 tooth plate	http://purl.obolibrary.org/obo/PATO_0000141	structure	http://purl.obolibrary.org/obo/UBERON_2001636	pharyngobranchial 4 bone	structure
Sereno_2009.xml	87	Iliac preacetabular (cuppedicus) fossa, transverse width	0	less than pubic peduncle	http://purl.org/phenoscape/uuid/2947b893-5542-42aa-83ac-73ca79df4705	[bone fossa and (part_of some preacetabular process)]	http://purl.obolibrary.org/obo/PATO_0000599	decreased width	http://purl.obolibrary.org/obo/UBERON_4200118	pubic peduncle	size
Mayden_1989.xml	39	Metapterygoid articulation with interhyal	c	extremely narrow	http://purl.org/phenoscape/uuid/c4a703a3-9f73-47ba-b66d-7ef704d4cb46	[anatomical projection and (part_of some metapterygoid)]	http://purl.obolibrary.org/obo/PATO_0000141	structure	http://purl.obolibrary.org/obo/UBERON_2000171	interhyal bone	structure
Bockman_1998.xml	163	Processo póstero-ventral do coracóide	1	grosso distalmente, atingindo a superficie da pele	http://purl.org/phenoscape/uuid/7b1b8f17-74e7-47d5-92b2-ae02f7860654	[distal region and (part_of some (anatomical projection and (part_of some (postero-ventral region and (part_of some ventral keel of coracoid)))))]	http://purl.obolibrary.org/obo/PATO_0001961	in contact with	http://purl.obolibrary.org/obo/UBERON_0002199	integument	structure
Baldwin_Johnson_1996.xml	63	Epineurals Fused to Neural Arch	3	Epineurals fused to neural arch on V1-V10	http://purl.obolibrary.org/obo/UBERON_2002263	epineural 1	http://purl.obolibrary.org/obo/PATO_0000642	fused with	http://purl.obolibrary.org/obo/UBERON_2001877	neural arch 1	structure
Poyato_Ariza_1996.xml	41	Anterior neural arches	0	larger than most posterior ones and in slight contact with their neighbors	http://purl.obolibrary.org/obo/UBERON_0003861	neural arch	http://purl.obolibrary.org/obo/PATO_0000117	size	http://purl.obolibrary.org/obo/UBERON_0003861	neural arch	size
Lundberg_1992.xml	0	Posterior flap of adipose fin	0	free from back and caudal fin	http://purl.obolibrary.org/obo/UBERON_2000251	adipose fin	http://purl.obolibrary.org/obo/PATO_0001453	detached from	http://purl.obolibrary.org/obo/UBERON_0002100	trunk	structure
Lundberg_1992.xml	0	Posterior flap of adipose fin	0	free from back and caudal fin	http://purl.obolibrary.org/obo/UBERON_2000251	adipose fin	http://purl.obolibrary.org/obo/PATO_0001453	detached from	http://purl.obolibrary.org/obo/UBERON_4000164	caudal fin	structure
Baldwin_Johnson_1996.xml	63	Epineurals Fused to Neural Arch	2	Epineurals fused to neural arch on V1-V5	http://purl.obolibrary.org/obo/UBERON_2002263	epineural 1	http://purl.obolibrary.org/obo/PATO_0000642	fused with	http://purl.obolibrary.org/obo/UBERON_2001877	neural arch 1	structure
Grande_Poyato_1999.xml	85	Hypural 1 and terminal centrum	0	separated by a hiatus	http://purl.obolibrary.org/obo/UBERON_2001560	hypural 1	http://purl.obolibrary.org/obo/PATO_0001505	separated from	http://purl.obolibrary.org/obo/UBERON_0003106	urostyle	structure
Toledo-Piza_2007.xml	34	Posterior margin of third and fourth infraorbitals	1	not continuous	http://purl.org/phenoscape/uuid/cfff4a58-16c4-4779-8486-6a5ff3ec4beb	[posterior margin and (part_of some infraorbital 3)]	http://purl.obolibrary.org/obo/PATO_0000140	position	http://purl.org/phenoscape/uuid/fef0fa35-4865-4dec-9fd3-737fd567c9de	[posterior margin and (part_of some infraorbital 4)]	position
Wang_Evans_2006.xml	58	Scapulocoracoid ossification	1	fused elements	http://purl.obolibrary.org/obo/UBERON_0006849	scapula	http://purl.obolibrary.org/obo/PATO_0000642	fused with	http://purl.obolibrary.org/obo/UBERON_0004743	coracoid bone	structure
dePinna_1993.xml	114	Anterior portion of the infraorbital canal in catfishes	0	a continuation of the curve of its actual infraorbital segment	http://purl.obolibrary.org/obo/UBERON_2001811	infraorbital sensory canal	http://purl.obolibrary.org/obo/PATO_0000140	position	http://purl.obolibrary.org/obo/UBERON_2000226	lateral ethmoid bone	position
Baez_Harrison_2005.xml	47	clavicle ? scapula	1	lateral end overlaps anterior edge of scapula	http://purl.org/phenoscape/uuid/a55bc316-5422-4453-945c-b0b995857c87	[lateral margin and (part_of some clavicle)]	http://purl.obolibrary.org/obo/PATO_0001590	overlap with	http://purl.org/phenoscape/uuid/ce87a55e-7438-47e0-9149-7d601cd37e6d	[anterior margin and (part_of some scapula)]	structure
OConnor_etal.xml	234	Metatarsal II, distal extent of metatarsal II relative to metatarsal IV	2	metatarsal II shorter than metatarsal IV, reaching distally only as far as base of metatarsal IV trochlea	http://purl.obolibrary.org/obo/UBERON_0003651	metatarsal bone of digit 2	http://purl.obolibrary.org/obo/PATO_0002463	extends to	http://purl.org/phenoscape/uuid/20e6caee-37f8-4a73-8dfb-f3ae5db65955	[basal region and (part_of some (trochlear foramen and (part_of some metatarsal bone of digit 4)))]	position
dePinna_1993.xml	114	Anterior portion of the infraorbital canal in catfishes	1	the anterior portion of the canal runs very close and in parallel to the lateral margin of the lateral ethmoid	http://purl.obolibrary.org/obo/UBERON_2001811	infraorbital sensory canal	http://purl.obolibrary.org/obo/PATO_0000140	position	http://purl.obolibrary.org/obo/UBERON_2000226	lateral ethmoid bone	position
Smith_1992.xml	10	4th and 5th arches and spines	1	5th with zygapophysis to neural complex	http://purl.obolibrary.org/obo/UBERON_0003861	neural arch	http://purl.obolibrary.org/obo/PATO_0000141	structure	http://purl.obolibrary.org/obo/UBERON_2001188	Weberian apparatus	structure
Smith_1992.xml	10	4th and 5th arches and spines	0	only 4th a part of Weberian neural complex	http://purl.obolibrary.org/obo/UBERON_0003861	neural arch	http://purl.obolibrary.org/obo/PATO_0000141	structure	http://purl.obolibrary.org/obo/UBERON_2001188	Weberian apparatus	structure
Smith_1992.xml	10	4th and 5th arches and spines	2	5th significantly articulated to neural complex	http://purl.obolibrary.org/obo/UBERON_0003861	neural arch	http://purl.obolibrary.org/obo/PATO_0000141	structure	http://purl.obolibrary.org/obo/UBERON_2001188	Weberian apparatus	structure
Vallin_Laurin_2004.xml	127	Scapulocoracoid and cleithrum	0	coossified (at least in adults)	http://purl.obolibrary.org/obo/UBERON_0004753	scapulocoracoid	http://purl.obolibrary.org/obo/PATO_0000642	fused with	http://purl.obolibrary.org/obo/UBERON_0004741	cleithrum	structure
Baldwin_Johnson_1996.xml	33	Basihyal Morphology	2	Basihyal oriented at 90° angle to BB1	http://purl.obolibrary.org/obo/UBERON_0011618	basihyal bone	http://purl.obolibrary.org/obo/PATO_0001321	right angle to	http://purl.obolibrary.org/obo/UBERON_2001915	basibranchial 1 element	position
Bockman_1998.xml	270	Tamanho da cabeça	0	média e grande, maior que 20% do comprimento padrão	http://purl.obolibrary.org/obo/UBERON_0000033	head	http://purl.obolibrary.org/obo/PATO_0000122	length	http://purl.obolibrary.org/obo/UBERON_0000468	multi-cellular organism	size
Chen_1994.xml	22	Lateral margin of fourth transverse process	0	lateral margin of fourth transverse process neither ornamented nor exposed to skin (invisible externally)	http://purl.obolibrary.org/obo/UBERON_2001971	parapophysis 4	http://purl.obolibrary.org/obo/PATO_0000140	position	http://purl.obolibrary.org/obo/UBERON_0002199	integument	position
Chen_1994.xml	22	Lateral margin of fourth transverse process	1	ornamented with tubercles and ridges and exposed nearly to skin (visible externally)	http://purl.obolibrary.org/obo/UBERON_2001971	parapophysis 4	http://purl.obolibrary.org/obo/PATO_0000140	position	http://purl.obolibrary.org/obo/UBERON_0002199	integument	position
Bockman_1998.xml	270	Tamanho da cabeça	1	pequena, menor que 17% do comprimento padrão	http://purl.obolibrary.org/obo/UBERON_0000033	head	http://purl.obolibrary.org/obo/PATO_0000122	length	http://purl.obolibrary.org/obo/UBERON_0000468	multi-cellular organism	size
Sidlauskas_Vari_2008.xml	48	Insertion of primordial ligament on medial surface of maxilla	0	area of attachment of ligament on medial surface of maxilla located at middle of longest axis of bone or slightly dorsal to that point	http://purl.obolibrary.org/obo/UBERON_2001828	primordial ligament	http://purl.obolibrary.org/obo/PATO_0000141	structure	http://purl.obolibrary.org/obo/UBERON_0002397	maxilla	structure
Sidlauskas_Vari_2008.xml	48	Insertion of primordial ligament on medial surface of maxilla	1	area of attachment of ligament on medial surface of maxilla located within ventral one-half of longest axis of bone	http://purl.obolibrary.org/obo/UBERON_2001828	primordial ligament	http://purl.obolibrary.org/obo/PATO_0000141	structure	http://purl.obolibrary.org/obo/UBERON_0002397	maxilla	structure
Albert_2001.xml	29	Orientation and shape of maxilla	0	maxilla robust, approximately as wide as deep at its midlength; descending blade at least twice as broad near posterior end as near articular surface with autopalatine; main axis straight in vertical plane, ventral margin straight in lateral view; articular surface with autopalatine facing dorsomedially	http://purl.obolibrary.org/obo/UBERON_0002397	maxilla	http://purl.obolibrary.org/obo/PATO_0000140	position	http://purl.obolibrary.org/obo/UBERON_2000620	autopalatine	position
Armbruster_2004.xml	61	Exit of preopercular latero-sensory canal	0	posterior to posteroventral edge of quadrate	http://purl.obolibrary.org/obo/UBERON_2001813	preopercular sensory canal	http://purl.obolibrary.org/obo/PATO_0000141	structure	http://purl.obolibrary.org/obo/UBERON_0006597	quadrate bone	structure
Anderson_2007.xml	116	Trunk neural arch to centrum	2	fused	http://purl.org/phenoscape/uuid/3440ba81-b651-4b8f-9592-3551fa3e857b	[neural arch and (part_of some trunk vertebra)]	http://purl.obolibrary.org/obo/PATO_0000642	fused with	http://purl.obolibrary.org/obo/UBERON_0001075	vertebral centrum	structure
Armbruster_2004.xml	61	Exit of preopercular latero-sensory canal	1	anterior to posteroventral edge of quadrate	http://purl.obolibrary.org/obo/UBERON_2001813	preopercular sensory canal	http://purl.obolibrary.org/obo/PATO_0000141	structure	http://purl.obolibrary.org/obo/UBERON_0006597	quadrate bone	structure
Anderson_2001.xml	116	trunk neural arch to centrum	1	sutured	http://purl.org/phenoscape/uuid/5aee09f4-1433-41e8-92cb-d9bc63a13eef	[neural arch and (part_of some trunk vertebra)]	http://purl.obolibrary.org/obo/PATO_0002469	sutured to	http://purl.org/phenoscape/uuid/4cba6663-b655-4263-85fd-bff29ee620f4	[vertebral centrum and (part_of some trunk vertebra)]	structure
Friel_1994.xml	103	Length of lateral line	2	lateral line extends onto caudal fln	http://purl.org/phenoscape/uuid/70db8a0f-bd15-4308-b4b1-d3ebb360ae52	[posterior margin and (part_of some trunk sensory canal)]	http://purl.obolibrary.org/obo/PATO_0001633	posterior to	http://purl.org/phenoscape/uuid/b57b5350-4411-457d-b006-348fea846c6b	[anterior margin and (part_of some caudal fin)]	position
Zhu_etal_2009.xml	129	Endoskeletal supports in pectoral fin	1	single element (\"humerus\") articulating with girdle	http://purl.obolibrary.org/obo/UBERON_0000976	humerus	http://purl.obolibrary.org/obo/PATO_0002278	articulated with	http://purl.obolibrary.org/obo/UBERON_0010710	pectoral fin skeleton	structure
Cavender&Coburn_1992.xml	15	Supraorbital canal	0	supraorbital canal connects to infraorbital canal	http://purl.obolibrary.org/obo/UBERON_2001810	supraorbital sensory canal	http://purl.obolibrary.org/obo/PATO_0001961	in contact with	http://purl.obolibrary.org/obo/UBERON_2001811	infraorbital sensory canal	structure
Sidlauskas_Vari_2008.xml	88	Position of joint of interhyal, metapterygoid, symplectic and hyomandibular	1	joint of interhyal, metapterygoid, symplectic and hyomandibular positioned significantly ventral of horizontal plane of anterior portion of lateral shelf of metapterygoid	http://purl.org/phenoscape/uuid/4ca0d1d9-6e41-434e-9452-f2b2a7e7c4e8	[interhyal element and (overlaps some hyomandibular bone) and (overlaps some metapterygoid) and (overlaps some symplectic)]	http://purl.obolibrary.org/obo/PATO_0000140	position	http://purl.obolibrary.org/obo/UBERON_2000240	metapterygoid	position
Carroll_2007.xml	102	Tibia and fibula	1	fused	http://purl.obolibrary.org/obo/UBERON_0000979	tibia	http://purl.obolibrary.org/obo/PATO_0000642	fused with	http://purl.obolibrary.org/obo/UBERON_0001446	fibula	structure
Grande_etal_2004.xml	25	Epipleural intermuscular bones	1	close association between epicentral and epineural intermuscular bones	http://purl.obolibrary.org/obo/UBERON_2000350	epipleural	http://purl.obolibrary.org/obo/PATO_0001668	associated with	http://purl.obolibrary.org/obo/UBERON_2000507	epineural	structure
Baldwin_Johnson_1996.xml	83	Fusion of Adjacent Pterygiophores	0	No fusion of pterygiophores of dorsal or anal fin	http://purl.obolibrary.org/obo/UBERON_2001419	dorsal fin pterygiophore	http://purl.obolibrary.org/obo/PATO_0001505	separated from	http://purl.obolibrary.org/obo/UBERON_2001419	dorsal fin pterygiophore	structure
Gao_Wang_2001.xml	50	Cleithrum	2	cleithrum fused to suprascapula	http://purl.obolibrary.org/obo/UBERON_0004741	cleithrum	http://purl.obolibrary.org/obo/PATO_0000642	fused with	http://purl.obolibrary.org/obo/UBERON_2000549	posttemporal	structure
Arratia_1999.xml	176	First two hypurals supported by a single centrum	0	absent	http://purl.obolibrary.org/obo/UBERON_2001561	hypural 2	http://purl.obolibrary.org/obo/PATO_0000140	position	http://purl.obolibrary.org/obo/UBERON_0001075	vertebral centrum	position
Arratia_1999.xml	176	First two hypurals supported by a single centrum	1	present	http://purl.obolibrary.org/obo/UBERON_2001561	hypural 2	http://purl.obolibrary.org/obo/PATO_0000140	position	http://purl.obolibrary.org/obo/UBERON_0001075	vertebral centrum	position
Grande_etal_2004.xml	25	Epipleural intermuscular bones	0	no association between epicentral and epineural intermuscular bones	http://purl.obolibrary.org/obo/UBERON_2000350	epipleural	http://purl.obolibrary.org/obo/PATO_0001738	dissociated from	http://purl.obolibrary.org/obo/UBERON_2000507	epineural	structure
Baldwin_Johnson_1996.xml	3	Articulation of First Pharyngobranchial	1	PB1 articulates at proximal base of cartilaginous tip of EB1	http://purl.obolibrary.org/obo/UBERON_2001635	pharyngobranchial 1 bone	http://purl.obolibrary.org/obo/PATO_0002278	articulated with	http://purl.obolibrary.org/obo/UBERON_2001956	epibranchial 1 bone proximal cartilage	structure
Baldwin_Johnson_1996.xml	3	Articulation of First Pharyngobranchial	0	PB1 articulates at distal tip of EB1	http://purl.obolibrary.org/obo/UBERON_2001635	pharyngobranchial 1 bone	http://purl.obolibrary.org/obo/PATO_0002278	articulated with	http://purl.org/phenoscape/uuid/97c4c1fe-1e94-464b-8e57-fbaafccfbc89	[distal side and (part_of some epibranchial 1 bone)]	structure
OConnor_etal.xml	93	Supracoracoid nerve foramen, location relative to dorsal coracoidal fossa	1	inside fossa	http://purl.obolibrary.org/obo/UBERON_3000778	supracoracoid foramen	http://purl.obolibrary.org/obo/PATO_0002261	located in	http://purl.org/phenoscape/uuid/89ecf54d-5462-480c-b6aa-03f5a85b1a65	[bone fossa and (part_of some (dorsal surface and (part_of some coracoid bone)))]	position
Carroll_2007.xml	96	Ventral ridge system	7	as in (0), but with internal trochanter merged with short adductor crest;	http://purl.obolibrary.org/obo/UBERON_4200036	internal trochanter	http://purl.obolibrary.org/obo/PATO_0000642	fused with	http://purl.obolibrary.org/obo/UBERON_4200029	adductor crest	structure
dePinna_etal_2007.xml	19	Position of medial opening for hyoideomandibular nerve on hyomandibula	1	approximately at centre of hyomandibula and distant from area of exit of hyoideomandibular nerve from neurocranium	http://purl.org/phenoscape/uuid/d319629b-01d6-4fad-b36f-08f5f4189736	[bone foramen and (part_of some hyomandibular bone)]	http://purl.obolibrary.org/obo/PATO_0000140	position	http://purl.obolibrary.org/obo/UBERON_2002010	hyoideomandibular nerve	position
Nesbitt_2011.xml	285	Proximal portion of the pubis:	0	articular surfaces with the ilium and the ischium continuous	http://purl.org/phenoscape/uuid/26e90047-97c8-438e-9dac-0b97d2432303	[proximal region and (part_of some pubis)]	http://purl.obolibrary.org/obo/PATO_0001961	in contact with	http://purl.org/phenoscape/uuid/37c79e89-89ab-476d-baa7-5587469313b8	[articular surface and (part_of some ischium)]	structure
Gauthier_etal_1988.xml	171	Ilium	0	less than	http://purl.obolibrary.org/obo/UBERON_0001273	ilium	http://purl.obolibrary.org/obo/PATO_0000569	decreased height	http://purl.obolibrary.org/obo/UBERON_0001269	acetabular part of hip bone	size
Gauthier_etal_1988.xml	171	Ilium	1	more than twice height of acetabulum	http://purl.obolibrary.org/obo/UBERON_0001273	ilium	http://purl.obolibrary.org/obo/PATO_0000570	increased height	http://purl.obolibrary.org/obo/UBERON_0001269	acetabular part of hip bone	size
Friel_1994.xml	84	Supracleithra-cranium connection	1	supracleithrum sutured to neurocranium	http://purl.obolibrary.org/obo/UBERON_2000594	supracleithrum	http://purl.obolibrary.org/obo/PATO_0000141	structure	http://purl.obolibrary.org/obo/UBERON_0001703	neurocranium	structure
Friel_1994.xml	84	Supracleithra-cranium connection	0	supracleithra with a ligamentous attachments to neurocranium	http://purl.obolibrary.org/obo/UBERON_2000594	supracleithrum	http://purl.obolibrary.org/obo/PATO_0000141	structure	http://purl.obolibrary.org/obo/UBERON_0001703	neurocranium	structure
OConnor_etal.xml	175	Intermembral index = (length of humerus + ulna)/(length of femur + tibiotarsus)	1	between 0.7 and 0.9	http://purl.org/phenoscape/uuid/71e5d681-128d-4c9a-ab99-4aabb45c6acb	[length and (inheres_in some humerus) and (inheres_in some ulna)]	http://purl.obolibrary.org/obo/PATO_0001470	proportionality to	http://purl.org/phenoscape/uuid/0effec24-6103-4a8f-8dfc-a263a6775961	[length and (inheres_in some femur) and (inheres_in some tibiotarsus)]	
Mo_1991_siluroids_Tbl5-8.xml	115	Nostrils	2	nostrils separate, anterior one large, bearing no free skin flap or tubular skin fold	http://purl.obolibrary.org/obo/UBERON_2001427	anterior naris	http://purl.obolibrary.org/obo/PATO_0000141	structure	http://purl.obolibrary.org/obo/UBERON_2001426	posterior naris	structure
Mo_1991_siluroids_Tbl5-8.xml	115	Nostrils	0	juxtaposed nostrils with skin flap in between and partially around the nostrils, and the anterior nostril large	http://purl.obolibrary.org/obo/UBERON_2001427	anterior naris	http://purl.obolibrary.org/obo/PATO_0000141	structure	http://purl.obolibrary.org/obo/UBERON_2001426	posterior naris	structure
Mo_1991_siluroids_Tbl5-8.xml	115	Nostrils	1	antertor nostril small, separated from the postertor and bearing a tubular outer extension	http://purl.obolibrary.org/obo/UBERON_2001427	anterior naris	http://purl.obolibrary.org/obo/PATO_0000141	structure	http://purl.obolibrary.org/obo/UBERON_2001426	posterior naris	structure
Mo_1991_siluroids_Tbl5-8.xml	98	Relation between the nuchal plate of the 1st proximal radial of the dorsal fin and supraoccipital	1	rigidly attached to the supraoccipital process via the interneural being sutured to both the supraoccipital process and the succeeding nuchal plate	http://purl.obolibrary.org/obo/UBERON_2001816	anterior nuchal plate	http://purl.obolibrary.org/obo/PATO_0000141	structure	http://purl.obolibrary.org/obo/UBERON_2001783	supraoccipital crest	structure
Mayden_1989.xml	120	Adductor mandibulae A1 insertion posterior on maxilla	a	below isthmus	http://purl.obolibrary.org/obo/UBERON_2000311	adductor mandibulae complex	http://purl.obolibrary.org/obo/PATO_0000140	position	http://purl.obolibrary.org/obo/UBERON_0002397	maxilla	position
Coburn_Cavender_1992.xml	101	Second and third vertebrae	1	often partly fused	http://purl.obolibrary.org/obo/UBERON_0001093	vertebral bone 2	http://purl.obolibrary.org/obo/PATO_0000642	fused with	http://purl.obolibrary.org/obo/UBERON_2001169	vertebral element 3	structure
Nesbitt_2011.xml	259	Metacarpal IV, length:	1	about the same length or shorter than metacarpal III	http://purl.obolibrary.org/obo/UBERON_0003648	metacarpal bone of digit 4	http://purl.obolibrary.org/obo/PATO_0000574	decreased length	http://purl.obolibrary.org/obo/UBERON_0003647	metacarpal bone of digit 3	size
Mayden_1989.xml	120	Adductor mandibulae A1 insertion posterior on maxilla	b	insertion anterior to isthmus	http://purl.obolibrary.org/obo/UBERON_2000311	adductor mandibulae complex	http://purl.obolibrary.org/obo/PATO_0000140	position	http://purl.obolibrary.org/obo/UBERON_0002397	maxilla	position
Mayden_1989.xml	120	Adductor mandibulae A1 insertion posterior on maxilla	c	insertion at premaxillary process	http://purl.obolibrary.org/obo/UBERON_2000311	adductor mandibulae complex	http://purl.obolibrary.org/obo/PATO_0000140	position	http://purl.obolibrary.org/obo/UBERON_0002397	maxilla	position
Nesbitt_2011.xml	259	Metacarpal IV, length:	0	longest of the metacarpals	http://purl.obolibrary.org/obo/UBERON_0003648	metacarpal bone of digit 4	http://purl.obolibrary.org/obo/PATO_0000586	increased size	http://purl.obolibrary.org/obo/UBERON_0010544	metacarpus skeleton	size
Fang_2003.xml	1	Maxillary barbels	1	shorter than orbit diameter	http://purl.obolibrary.org/obo/UBERON_2001938	maxillary barbel	http://purl.obolibrary.org/obo/PATO_0000574	decreased length	http://purl.obolibrary.org/obo/UBERON_2001967	orbit	size
Toledo-Piza_2000.xml	52	Parapophysis of precaudal vertebrae	0	not articulating with anterior vertebra	http://purl.org/phenoscape/uuid/a8adeb9c-a377-4df0-99a0-8742e6492492	[parapophysis and (part_of some trunk vertebra)]	http://purl.obolibrary.org/obo/PATO_0000141	structure	http://purl.obolibrary.org/obo/UBERON_0002412	vertebra	structure
Fang_2003.xml	1	Maxillary barbels	2	much longer than orbit diameter	http://purl.obolibrary.org/obo/UBERON_2001938	maxillary barbel	http://purl.obolibrary.org/obo/PATO_0000573	increased length	http://purl.obolibrary.org/obo/UBERON_2001967	orbit	size
Buckup_1998.xml	24	Anterohyal bone	1	hyoid artery emerging from anterohyal canal immediately anterior to posterodorsal corner of anterohyal	http://purl.obolibrary.org/obo/UBERON_0001637	artery	http://purl.obolibrary.org/obo/PATO_0000141	structure	http://purl.obolibrary.org/obo/UBERON_0011611	ceratohyal bone	structure
Buckup_1998.xml	24	Anterohyal bone	0	hyoid artery entirely enclosed in a dorsal trough or tube in the anterohyal	http://purl.obolibrary.org/obo/UBERON_0001637	artery	http://purl.obolibrary.org/obo/PATO_0000141	structure	http://purl.obolibrary.org/obo/UBERON_0011611	ceratohyal bone	structure
Tyler_Santini_2005.xml	80	Pelvic fin, position	3	far behind the pectoral-fin base, close to the level of the anal-fin origin	http://purl.obolibrary.org/obo/UBERON_0000152	pelvic fin	http://purl.obolibrary.org/obo/PATO_0000140	position	http://purl.obolibrary.org/obo/UBERON_4000163	anal fin	position
Tyler_Santini_2005.xml	80	Pelvic fin, position	3	far behind the pectoral-fin base, close to the level of the anal-fin origin	http://purl.obolibrary.org/obo/UBERON_0000152	pelvic fin	http://purl.obolibrary.org/obo/PATO_0000140	position	http://purl.org/phenoscape/uuid/f17cd40e-e215-4fe6-b162-f8ac0b880596	[basal region and (part_of some pectoral fin)]	position
Grande_Poyato_1999.xml	55	Interopercle	1	reduced to a long thin spine and positioned dorsal to the anteroventral limb of preopercle	http://purl.obolibrary.org/obo/UBERON_2000674	interopercle	http://purl.obolibrary.org/obo/PATO_0000140	position	http://purl.obolibrary.org/obo/UBERON_2000264	preopercle	position
