File	Character Number	Character Label	State Symbol	State Label	Entity ID	Entity Label	Quality ID	Quality Label						File	Character Number	Character Label												File	Character Number	Character Label															pectoral girdle (more than one element)				scapula			coracoid					clavicle				interclavicle				cliethrum				sternum				humerus				ulna				radius			carpals					metacarpals				phalanges		pelvic girdle (more than one element)			ilium			pubis		ischium		femur		tibia		fibula		tarsal					metatarsals				phalanges				digits		
DiDario_2004.xml	149	Extensão do processo ventral do quadrado em relação ao corpo principal do  quadrado - multiestado ordenado	1	processo alcançando ou ultrapassando a margem posterior do corpo principal do quadrado	BSPO_0000672 and (BFO_0000050 some (UBERON_0004529 and (BFO_0000050 some (BSPO_0000084 and (BFO_0000050 some UBERON_0006597)))))	posterior margin and (part of some (anatomical projection and (part of some (ventral region and (part of some quadrate bone)))))	PATO_0001653	aligned with																																																																																																																						
DiDario_2004.xml	149	Extensão do processo ventral do quadrado em relação ao corpo principal do  quadrado - multiestado ordenado	1	processo alcançando ou ultrapassando a margem posterior do corpo principal do quadrado	BSPO_0000672 and (BFO_0000050 some (UBERON_0004529 and (BFO_0000050 some (BSPO_0000084 and (BFO_0000050 some UBERON_0006597)))))	posterior margin and (part of some (anatomical projection and (part of some (ventral region and (part of some quadrate bone)))))	PATO_0001633	posterior to																																																																																																																						
DiDario_2004.xml	149	Extensão do processo ventral do quadrado em relação ao corpo principal do  quadrado - multiestado ordenado	2	"processo desenvolvido, ultrapassando a margem posterior do corpo principal do quadrado em uma  distância equivalente a uma ou mais vezes a distância entre o côndilo do quadrado de articulação com a  maxila inferior e a margem posterior do corpo principal do quadrado"	BSPO_0000672 and (BFO_0000050 some (UBERON_0004529 and (BFO_0000050 some (BSPO_0000084 and (BFO_0000050 some UBERON_0006597)))))	posterior margin and (part of some (anatomical projection and (part of some (ventral region and (part of some quadrate bone)))))	PATO_0001633	posterior to																																																																																																																						
Cloutier_Arratia_2004.xml	168	"Anal fin, base of (LUND 2000, char. 66; POPLIN & LUND 2000, char. 39)"	0	anal ends far to caudal fin	BSPO_0000672 and (BFO_0000050 some (BSPO_0000074 and (BFO_0000050 some UBERON_4000163)))	posterior margin and (part of some (basal region and (part of some anal fin)))	PATO_0002233	far from																																																																																																																						
Cloutier_Arratia_2004.xml	168	"Anal fin, base of (LUND 2000, char. 66; POPLIN & LUND 2000, char. 39)"	1	anal ends close to caudal fin	BSPO_0000672 and (BFO_0000050 some (BSPO_0000074 and (BFO_0000050 some UBERON_4000163)))	posterior margin and (part of some (basal region and (part of some anal fin)))	PATO_0002259	adjacent to																																																																																																																						
Ruta_2011.xml	69	dorsal thickening running along the posterior margin of the entepicondyle	0	absent	BSPO_0000672 and (BFO_0000050 some (UBERON_0006806 and (BFO_0000053 some PATO_0000591)))	posterior margin and (part of some (entepicondyle of humerus and (bearer of some increased thickness)))	PATO_0000462	absent																																																																																																																						
Ruta_2011.xml	69	dorsal thickening running along the posterior margin of the entepicondyle	1	present	BSPO_0000672 and (BFO_0000050 some (UBERON_0006806 and (BFO_0000053 some PATO_0000591)))	posterior margin and (part of some (entepicondyle of humerus and (bearer of some increased thickness)))	PATO_0000467	present																																																																																																																						
Benson_2012.xml	191	"Interclavicle, shape of posterior margin of head"	0	distinctly offset from shaft by posterolateral emargination	BSPO_0000672 and (BFO_0000050 some (BSPO_0000077 and (BFO_0000050 some UBERON_0011655)))	posterior margin and (part of some (proximal region and (part of some interclavicle)))	PATO_0002436	offset																																																																																																																						
Benson_2012.xml	191	"Interclavicle, shape of posterior margin of head"	1	grades gradually into shaft	BSPO_0000672 and (BFO_0000050 some (BSPO_0000077 and (BFO_0000050 some UBERON_0011655)))	posterior margin and (part of some (proximal region and (part of some interclavicle)))	PATO_0001653	aligned with																																																																																																																						
Ruta_2011.xml	86	Posterior margin of ulna 	0	drawn out 	BSPO_0000672 and (BFO_0000050 some (UBERON_0001424 and (BFO_0000051 some (UBERON_0004529 and (BFO_0000053 some PATO_0000587) and (BFO_0000053 some PATO_0002397)))))	posterior margin and (part of some (ulna and (has_part some (anatomical projection and (bearer of some decreased size) and (bearer of some subcircular)))))	PATO_0000467	present																																																																																																																						
Ruta_2011.xml	86	Posterior margin of ulna 	1	or not into small round process	BSPO_0000672 and (BFO_0000050 some (UBERON_0001424 and (BFO_0000051 some (UBERON_0004529 and (BFO_0000053 some PATO_0000587) and (BFO_0000053 some PATO_0002397)))))	posterior margin and (part of some (ulna and (has_part some (anatomical projection and (bearer of some decreased size) and (bearer of some subcircular)))))	PATO_0000462	absent																																																																																																																						
Benson_2012.xml	200	"Humerus, ventral surface (faces anteroventrally) of entepicondyle"	1	"low, anteroproximally directed ridge on posterior margin"	BSPO_0000672 and (BFO_0000050 some (BSPO_0000384 and (BFO_0000050 some UBERON_0000976)))	posterior margin and (part of some (ventral surface and (part of some humerus)))	b2753742-9020-4e6e-8b96-ccce5f669080	b2753742-9020-4e6e-8b96-ccce5f669080																																																																																																																						
Ford_1990.xml	81	"coracoid, orientation of posterior margin in realtion to longitudinal axis of body"	0	coracoid slightly projected posteromedially	BSPO_0000672 and (BFO_0000050 some UBERON_0004743)	posterior margin and (part of some coracoid bone)	PATO_0002449	posteromedial to																																																																																																																						
Ford_1990.xml	81	"coracoid, orientation of posterior margin in realtion to longitudinal axis of body"	1	coracoid perpendicular to body length	BSPO_0000672 and (BFO_0000050 some UBERON_0004743)	posterior margin and (part of some coracoid bone)	PATO_0002434	perpendicular to																																																																																																																						
Ford_1990.xml	81	"coracoid, orientation of posterior margin in realtion to longitudinal axis of body"	2	coracoid prominately projected posteromedially	BSPO_0000672 and (BFO_0000050 some UBERON_0004743)	posterior margin and (part of some coracoid bone)	PATO_0002449	posteromedial to																																																																																																																						
Cloutier_Arratia_2004.xml	161	"Dorsal fin, length of (LUND 2000, char. 58)"	0	rear far from caudal fin	BSPO_0000672 and (BFO_0000050 some UBERON_0003097)	posterior margin and (part of some dorsal fin)	PATO_0002233	far from																																																																																																																						
Cloutier_Arratia_2004.xml	161	"Dorsal fin, length of (LUND 2000, char. 58)"	1	rear close to caudal fin	BSPO_0000672 and (BFO_0000050 some UBERON_0003097)	posterior margin and (part of some dorsal fin)	PATO_0002259	adjacent to																																																																																																																						
Ruta_2011.xml	60	Entepicondyle	2	"with posterior margin smoothly convex and elongate, merging indistinctly into humerus shaft"	BSPO_0000672 and (BFO_0000050 some UBERON_0006806)	posterior margin and (part of some entepicondyle of humerus)	PATO_0001355	convex																																																																																																																						
Ruta_2011.xml	60	Entepicondyle	2	"with posterior margin smoothly convex and elongate, merging indistinctly into humerus shaft"	BSPO_0000672 and (BFO_0000050 some UBERON_0006806)	posterior margin and (part of some entepicondyle of humerus)	PATO_0001154	elongated																																																																																																																						
Ruta_2011.xml	60	Entepicondyle	2	"with posterior margin smoothly convex and elongate, merging indistinctly into humerus shaft"	BSPO_0000672 and (BFO_0000050 some UBERON_0006806)	posterior margin and (part of some entepicondyle of humerus)	PATO_0000642	fused with																																																																																																																						
Ruta_2011.xml	66	Length of posterior margin of entepicondyle 	0	smaller than 	BSPO_0000672 and (BFO_0000050 some UBERON_0006806)	posterior margin and (part of some entepicondyle of humerus)	PATO_0000117	size																																																																																																																						
Ruta_2011.xml	66	Length of posterior margin of entepicondyle 	1	subequal to 	BSPO_0000672 and (BFO_0000050 some UBERON_0006806)	posterior margin and (part of some entepicondyle of humerus)	PATO_0000117	size																																																																																																																						
Ruta_2011.xml	66	Length of posterior margin of entepicondyle 	2	or larger than humerus anteroposterior length at the level of proximal insertion of entepicondyle onto humerus shaf	BSPO_0000672 and (BFO_0000050 some UBERON_0006806)	posterior margin and (part of some entepicondyle of humerus)	PATO_0000117	size																																																																																																																						
Henrici_Haynes_2006.xml	28	Ischium outline	1	anteroposteriorly short and has a convex posterior margin	BSPO_0000672 and (BFO_0000050 some UBERON_0001274)	posterior margin and (part of some ischium)	PATO_0001355	convex																																																																																																																						
DiDario_2004.xml	106	Margem posterior do maxilar	0	restrita à margem posterior do supra-maxilar posterior	BSPO_0000672 and (BFO_0000050 some UBERON_0002397)	posterior margin and (part of some maxilla)	PATO_0001653	aligned with																																																																																																																						
DiDario_2004.xml	106	Margem posterior do maxilar	1	prolongando-se muito além da margem posterior do supra-maxilar posterior	BSPO_0000672 and (BFO_0000050 some UBERON_0002397)	posterior margin and (part of some maxilla)	PATO_0001633	posterior to																																																																																																																						
Cloutier_Arratia_2004.xml	45	"Rear of nasal bone(s) (LUND et al. 1995, char. 11)"	0	preorbital	BSPO_0000672 and (BFO_0000050 some UBERON_0001681)	posterior margin and (part of some nasal bone)	PATO_0001632	anterior to																																																																																																																						
Cloutier_Arratia_2004.xml	45	"Rear of nasal bone(s) (LUND et al. 1995, char. 11)"	1	midorbital	BSPO_0000672 and (BFO_0000050 some UBERON_0001681)	posterior margin and (part of some nasal bone)	PATO_0001191	medial to																																																																																																																						
OConnor_etal.xml	189	"Ischium, caudal demarcation of the obturator foramen"	0	absent	BSPO_0000672 and (BFO_0000050 some UBERON_0006803)	posterior margin and (part of some obturator foramen)	PATO_0000462	absent																																																																																																																						
OConnor_etal.xml	189	"Ischium, caudal demarcation of the obturator foramen"	1	present developed as a small flange or raised scar contacting/fused with pubis and demarcating the obturator foramen distally	BSPO_0000672 and (BFO_0000050 some UBERON_0006803)	posterior margin and (part of some obturator foramen)	PATO_0000467	present																																																																																																																						
OConnor_etal.xml	189	"Ischium, caudal demarcation of the obturator foramen"	1	present developed as a small flange or raised scar contacting/fused with pubis and demarcating the obturator foramen distally	BSPO_0000672 and (BFO_0000050 some UBERON_0006803)	posterior margin and (part of some obturator foramen)	PATO_0001369	raised																																																																																																																						
OConnor_etal.xml	189	"Ischium, caudal demarcation of the obturator foramen"	1	present developed as a small flange or raised scar contacting/fused with pubis and demarcating the obturator foramen distally	BSPO_0000672 and (BFO_0000050 some UBERON_0006803)	posterior margin and (part of some obturator foramen)	PATO_0000642	fused with																																																																																																																						
Martinez_2011.xml	85	"Ilium, postacetabular process, posterior margin, shape"	0	convex	BSPO_0000672 and (BFO_0000050 some UBERON_4100011)	posterior margin and (part of some postacetabular buttress)	PATO_0001355	convex																																																																																																																						
Martinez_2011.xml	85	"Ilium, postacetabular process, posterior margin, shape"	1	concave	BSPO_0000672 and (BFO_0000050 some UBERON_4100011)	posterior margin and (part of some postacetabular buttress)	PATO_0001857	concave																																																																																																																						
DiDario_2004.xml	162	Posição do simplético em relação ao quadrado - multiestado ordenado	0	margem posterior do simplético posicionada anteriormente à margem posterior do quadrado	BSPO_0000672 and (BFO_0000050 some UBERON_2000692)	posterior margin and (part of some symplectic)	PATO_0001632	anterior to																																																																																																																						
DiDario_2004.xml	162	Posição do simplético em relação ao quadrado - multiestado ordenado	1	margem posterior do simplético na mesma altura da margem posterior do quadrado	BSPO_0000672 and (BFO_0000050 some UBERON_2000692)	posterior margin and (part of some symplectic)	PATO_0001653	aligned with																																																																																																																						
DiDario_2004.xml	162	Posição do simplético em relação ao quadrado - multiestado ordenado	2	"margem posterior do simplético posicionada posteriormente à margem posterior do quadrado, com o  simplético em contato com o quadrado"	BSPO_0000672 and (BFO_0000050 some UBERON_2000692)	posterior margin and (part of some symplectic)	PATO_0001633	posterior to																																																																																																																						
DiDario_2004.xml	162	Posição do simplético em relação ao quadrado - multiestado ordenado	3	"margem posterior do simplético posicionada posteriormente à margem posterior do quadrado, com o simplético não contatando o quadrado"	BSPO_0000672 and (BFO_0000050 some UBERON_2000692)	posterior margin and (part of some symplectic)	PATO_0001633	posterior to																																																																																																																						
Swartz_2012.xml	123	Posterior margin of tabulars	0	anterior to the posterior margin of postparietals	BSPO_0000672 and (BFO_0000050 some UBERON_0011631)	posterior margin and (part of some tabular bone)	PATO_0001632	anterior to																																																																																																																						
Swartz_2012.xml	123	Posterior margin of tabulars	1	level with the posterior margin of postparietals	BSPO_0000672 and (BFO_0000050 some UBERON_0011631)	posterior margin and (part of some tabular bone)	PATO_0002443	level with																																																																																																																						
Swartz_2012.xml	123	Posterior margin of tabulars	2	posterior to the posterior margin of the postparietals	BSPO_0000672 and (BFO_0000050 some UBERON_0011631)	posterior margin and (part of some tabular bone)	PATO_0001633	posterior to																																																																																																																						
DiDario_2004.xml	36	Abertura medial posterior que comunica-se com o miódomo posterior	1	reduzida ou ausente	UBERON_2001926	posterior myodome	PATO_0000141	structure																																																																																																																						
DiDario_2004.xml	36	Abertura medial posterior que comunica-se com o miódomo posterior	0	desenvolvida	UBERON_2001926	posterior myodome	PATO_0000141	structure																																																																																																																						
DiDario_2004.xml	35	"Extensão posterior do miódomo posterior (de Pinna, 1996#17)"	1	restrito ao pró-ótico	UBERON_2001926	posterior myodome	PATO_0000587	decreased size																																																																																																																						
DiDario_2004.xml	35	"Extensão posterior do miódomo posterior (de Pinna, 1996#17)"	1	restrito ao pró-ótico	UBERON_2001926	posterior myodome	PATO_0001668	associated with																																																																																																																						
DiDario_2004.xml	35	"Extensão posterior do miódomo posterior (de Pinna, 1996#17)"	0	estendendo-se amplamente na região dos pró-óticos e posteriormente até o basioccipital	UBERON_2001926	posterior myodome	PATO_0000586	increased size																																																																																																																						
DiDario_2004.xml	35	"Extensão posterior do miódomo posterior (de Pinna, 1996#17)"	0	estendendo-se amplamente na região dos pró-óticos e posteriormente até o basioccipital	UBERON_2001926	posterior myodome	PATO_0001668	associated with																																																																																																																						
DiDario_2004.xml	35	"Extensão posterior do miódomo posterior (de Pinna, 1996#17)"	0	estendendo-se amplamente na região dos pró-óticos e posteriormente até o basioccipital	UBERON_2001926	posterior myodome	PATO_0001668	associated with																																																																																																																						
Ruta_and_Coates_2007.xml	273	"Ilium 4 Posterior iliac process subhorizontal, stout, abbreviated posteriorly and tapering rearward in lateral aspect"	0	absent	UBERON_4100016	posterior process of ilium	PATO_0000599	decreased width																																																																																																																						
Ruta_and_Coates_2007.xml	273	"Ilium 4 Posterior iliac process subhorizontal, stout, abbreviated posteriorly and tapering rearward in lateral aspect"	0	absent	UBERON_4100016	posterior process of ilium	PATO_0000140 and (PHENOSCAPE_complement_of some PATO_0001855)	position and (PHENOSCAPE_complement_of some horizontal)																																																																																																																						
Ruta_and_Coates_2007.xml	273	"Ilium 4 Posterior iliac process subhorizontal, stout, abbreviated posteriorly and tapering rearward in lateral aspect"	1	present	UBERON_4100016	posterior process of ilium	PATO_0000600	increased width																																																																																																																						
Ruta_and_Coates_2007.xml	273	"Ilium 4 Posterior iliac process subhorizontal, stout, abbreviated posteriorly and tapering rearward in lateral aspect"	1	present	UBERON_4100016	posterior process of ilium	PATO_0001855	horizontal																																																																																																																						
Gauthier_etal_1988.xml	170	Ilium posterior process	0	short	UBERON_4100016	posterior process of ilium	PATO_0000574	decreased length																																																																																																																						
Gauthier_etal_1988.xml	170	Ilium posterior process	1	extends to posterior limit of ischium	UBERON_4100016	posterior process of ilium	PATO_0000573	increased length																																																																																																																						
Swartz_2012.xml	188	Ilium posterior process	0	oriented posterodorsally	UBERON_4100016	posterior process of ilium	PATO_0002504	posterodorsal orientation																																																																																																																						
Swartz_2012.xml	188	Ilium posterior process	1	oriented approximately horizontally posteriorly	UBERON_4100016	posterior process of ilium	PATO_0001855	horizontal																																																																																																																						
Swartz_2012.xml	188	Ilium posterior process	1	oriented approximately horizontally posteriorly	UBERON_4100016	posterior process of ilium	PATO_0002499	posterior orientation																																																																																																																						
Clack_etal_2012.xml	99	"Ilium, posterior process"	0	oriented posterodorsally 	UBERON_4100016	posterior process of ilium	2ba215b9-a173-43cb-8202-c5cd28eb67b0	2ba215b9-a173-43cb-8202-c5cd28eb67b0																																																																																																																						
Clack_etal_2012.xml	99	"Ilium, posterior process"	1	"oriented approximately horizontally, posteriorly "	UBERON_4100016	posterior process of ilium	PATO_0001855	horizontal																																																																																																																						
Clack_etal_2012.xml	99	"Ilium, posterior process"	1	"oriented approximately horizontally, posteriorly "	UBERON_4100016	posterior process of ilium	7cf838eb-38a9-4169-99e2-da07d1e3a2fe	7cf838eb-38a9-4169-99e2-da07d1e3a2fe																																																																																																																						
Ruta_and_Coates_2007.xml	273	"Ilium 4 Posterior iliac process subhorizontal, stout, abbreviated posteriorly and tapering rearward in lateral aspect"	0	absent	UBERON_4100016 and (BFO_0000053 some PATO_0001500)	posterior process of ilium and (bearer of some tapered)	PATO_0000462	absent																																																																																																																						
Ruta_and_Coates_2007.xml	273	"Ilium 4 Posterior iliac process subhorizontal, stout, abbreviated posteriorly and tapering rearward in lateral aspect"	1	present	UBERON_4100016 and (BFO_0000053 some PATO_0001500)	posterior process of ilium and (bearer of some tapered)	PATO_0000467	present																																																																																																																						
Nesbitt_2011.xml	360	"Astragalus, dorsolateral margin:"	1	the posterior corner of the dorsolateral margin of the astragalus dorsally overlaps the calcaneum much more than the anterior portion	BSPO_0000072 and (BFO_0000050 some (BSPO_0000680 and (BFO_0000050 some UBERON_0002395)))	posterior region and (part of some (dorso-lateral margin and (part of some talus)))	PATO_0002488	overlapping																																																																																																																						
Cannatella_1985.xml	41	EPICORCD - Condition of body of epicoracoid cartilages.	1	" fused anteriorly, but overlapping posteriorly, in the region between the coracoids"	BSPO_0000072 and (BFO_0000050 some (UBERON_3000762 and (BSPO_0000120 some UBERON_0000468)))	posterior region and (part of some (epicoracoid and (in_left_side_of some multi-cellular organism)))	PATO_0002488	overlapping																																																																																																																						
OConnor_etal.xml	118	"Sternal midline, caudal end"	0	blunt W-shape	BSPO_0000072 and (BFO_0000050 some (BSPO_0000083 and (BFO_0000050 some UBERON_0000975)))	posterior region and (part of some (medial region and (part of some sternum)))	PATO_0002439	w-shaped																																																																																																																						
OConnor_etal.xml	118	"Sternal midline, caudal end"	0	blunt W-shape	BSPO_0000072 and (BFO_0000050 some (BSPO_0000083 and (BFO_0000050 some UBERON_0000975)))	posterior region and (part of some (medial region and (part of some sternum)))	PATO_0001950	blunt																																																																																																																						
OConnor_etal.xml	118	"Sternal midline, caudal end"	1	V-shape	BSPO_0000072 and (BFO_0000050 some (BSPO_0000083 and (BFO_0000050 some UBERON_0000975)))	posterior region and (part of some (medial region and (part of some sternum)))	PATO_0002224	V-shaped																																																																																																																						
OConnor_etal.xml	118	"Sternal midline, caudal end"	2	elongate straight projection (xiphoid process)	BSPO_0000072 and (BFO_0000050 some (BSPO_0000083 and (BFO_0000050 some UBERON_0000975)))	posterior region and (part of some (medial region and (part of some sternum)))	PATO_0001154	elongated																																																																																																																						
OConnor_etal.xml	118	"Sternal midline, caudal end"	3	flat 	BSPO_0000072 and (BFO_0000050 some (BSPO_0000083 and (BFO_0000050 some UBERON_0000975)))	posterior region and (part of some (medial region and (part of some sternum)))	PATO_0000407	flat																																																																																																																						
OConnor_etal.xml	118	"Sternal midline, caudal end"	4	rounded	BSPO_0000072 and (BFO_0000050 some (BSPO_0000083 and (BFO_0000050 some UBERON_0000975)))	posterior region and (part of some (medial region and (part of some sternum)))	PATO_0000411	circular																																																																																																																						
DiDario_2004.xml	140	Diâmetro da região posterior do autopalatino	0	aproximadamente igual ao da região anterior	BSPO_0000072 and (BFO_0000050 some UBERON_2000620)	posterior region and (part of some autopalatine)	PATO_0000117	size																																																																																																																						
DiDario_2004.xml	140	Diâmetro da região posterior do autopalatino	1	amplo em relação à região anterior	BSPO_0000072 and (BFO_0000050 some UBERON_2000620)	posterior region and (part of some autopalatine)	PATO_0000117	size																																																																																																																						
Martinez_2011.xml	88	"Ilium, bevis fossa, shape and orientation"	3	arched ventrally-opening posteriorly-expanding to a width approximately 50% of its length 	BSPO_0000072 and (BFO_0000050 some UBERON_4200043)	posterior region and (part of some brevis fossa)	PATO_0001602	distended																																																																																																																						
OConnor_etal.xml	88	"Laterally compressed shoulder end of coracoid, with nearly aligned acrocoracoid process, humeral articular surface, and scapular facet, in dorsal view"	1	present	BSPO_0000072 and (BFO_0000050 some UBERON_0004743)	posterior region and (part of some coracoid bone)	PATO_0002054	laterally compressed																																																																																																																						
OConnor_etal.xml	88	"Laterally compressed shoulder end of coracoid, with nearly aligned acrocoracoid process, humeral articular surface, and scapular facet, in dorsal view"	1	present	BSPO_0000072 and (BFO_0000050 some UBERON_0004743)	posterior region and (part of some coracoid bone)	PATO_0001653	aligned with																																																																																																																						
OConnor_etal.xml	88	"Laterally compressed shoulder end of coracoid, with nearly aligned acrocoracoid process, humeral articular surface, and scapular facet, in dorsal view"	1	present	BSPO_0000072 and (BFO_0000050 some UBERON_0004743)	posterior region and (part of some coracoid bone)	PATO_0001653	aligned with																																																																																																																						
OConnor_etal.xml	88	"Laterally compressed shoulder end of coracoid, with nearly aligned acrocoracoid process, humeral articular surface, and scapular facet, in dorsal view"	0	absent	BSPO_0000072 and (BFO_0000050 some UBERON_0004743) and (PATO_has_cross_section some PATO_0002254)	posterior region and (part of some coracoid bone) and (PATO_has_cross_section some flattened)	PATO_0000462	absent																																																																																																																						
Nesbitt_2011.xml	336	"Tibia, posterior face of the distal end: "	0	rounded surface	BSPO_0000072 and (BFO_0000050 some BSPO_0000078) and (BFO_0000050 some UBERON_0000979)	posterior region and (part of some distal region) and (part of some tibia)	PATO_0000411	circular																																																																																																																						
Nesbitt_2011.xml	336	"Tibia, posterior face of the distal end: "	1	distinct proximodistally oriented ridge present	BSPO_0000072 and (BFO_0000050 some BSPO_0000078) and (BFO_0000050 some UBERON_0000979)	posterior region and (part of some distal region) and (part of some tibia)	PATO_0002358	ridged																																																																																																																						
Nesbitt_2011.xml	337	"Tibia, posterior side of the distal portion: "	0	smooth and featureless	BSPO_0000072 and (BFO_0000050 some BSPO_0000078) and (BFO_0000050 some UBERON_0000979)	posterior region and (part of some distal region) and (part of some tibia)	PATO_0000701	smooth																																																																																																																						
Nesbitt_2011.xml	337	"Tibia, posterior side of the distal portion: "	1	dorsoventrally oriented groove or gap	BSPO_0000072 and (BFO_0000050 some BSPO_0000078) and (BFO_0000050 some UBERON_0000979)	posterior region and (part of some distal region) and (part of some tibia)	PATO_0002255	grooved																																																																																																																						
Nesbitt_2011.xml	337	"Tibia, posterior side of the distal portion: "	1	dorsoventrally oriented groove or gap	BSPO_0000072 and (BFO_0000050 some BSPO_0000078) and (BFO_0000050 some UBERON_0000979)	posterior region and (part of some distal region) and (part of some tibia)	PATO_0000690	discontinuous																																																																																																																						
Cannatella_1985.xml	49	EXPEPCOR - Condition of the posterior ends of epicoracoid cartilages	0	not expanded	BSPO_0000072 and (BFO_0000050 some UBERON_3000762)	posterior region and (part of some epicoracoid)	PATO_0000117	size																																																																																																																						
Cannatella_1985.xml	49	EXPEPCOR - Condition of the posterior ends of epicoracoid cartilages	1	"expanded, but expansion does not extend beyond the lateral margin of the sternum"	BSPO_0000072 and (BFO_0000050 some UBERON_3000762)	posterior region and (part of some epicoracoid)	PATO_0000586	increased size																																																																																																																						
Cannatella_1985.xml	49	EXPEPCOR - Condition of the posterior ends of epicoracoid cartilages	1	"expanded, but expansion does not extend beyond the lateral margin of the sternum"	BSPO_0000072 and (BFO_0000050 some UBERON_3000762)	posterior region and (part of some epicoracoid)	PATO_0000140 and (PHENOSCAPE_complement_of some PATO_0001234)	position and (PHENOSCAPE_complement_of some distal to)																																																																																																																						
Cannatella_1985.xml	49	EXPEPCOR - Condition of the posterior ends of epicoracoid cartilages	2	"expanded, and expansion extends beyond the lateral margin of the sternum"	BSPO_0000072 and (BFO_0000050 some UBERON_3000762)	posterior region and (part of some epicoracoid)	PATO_0000586	increased size																																																																																																																						
Cannatella_1985.xml	49	EXPEPCOR - Condition of the posterior ends of epicoracoid cartilages	2	"expanded, and expansion extends beyond the lateral margin of the sternum"	BSPO_0000072 and (BFO_0000050 some UBERON_3000762)	posterior region and (part of some epicoracoid)	PATO_0001234	distal to																																																																																																																						
Scott_2005.xml	105	Distal intercalary elements	2	"present, wedge-shaped, rounded anteriorly and slightly concave posteriorly"	BSPO_0000072 and (BFO_0000050 some UBERON_3000856)	posterior region and (part of some intercalary element of fore digit)	PATO_0001857	concave																																																																																																																						
Ruta_2003.xml	232	INTcLA 4 - Interclavicle rhomboidal with posterior half	0	longer than anterior half	BSPO_0000072 and (BFO_0000050 some UBERON_0011655)	posterior region and (part of some interclavicle)	PATO_0000122 and (PATO_increased_in_magnitude_relative_to some (PATO_0000122 and (BFO_0000052 some (BSPO_0000071 and (BFO_0000050 some UBERON_0011655)))))	length and (PATO_increased_in_magnitude_relative_to some (length and (inheres in some (anterior region and (part of some interclavicle)))))																																																																																																																						
Ruta_2003.xml	232	INTcLA 4 - Interclavicle rhomboidal with posterior half	1	shorter than anterior half	BSPO_0000072 and (BFO_0000050 some UBERON_0011655)	posterior region and (part of some interclavicle)	PATO_0000122 and (PATO_decreased_in_magnitude_relative_to some (PATO_0000122 and (BFO_0000052 some (BSPO_0000071 and (BFO_0000050 some UBERON_0011655)))))	length and (PATO_decreased_in_magnitude_relative_to some (length and (inheres in some (anterior region and (part of some interclavicle)))))																																																																																																																						
Ruta_2011.xml	21	Interclavicle	0	rhomboidal with posterior part longer 	BSPO_0000072 and (BFO_0000050 some UBERON_0011655)	posterior region and (part of some interclavicle)	PATO_0000573	increased length																																																																																																																						
Ruta_2011.xml	21	Interclavicle	1	"or shorter than anterior part, the boundary between the anterior and posterior parts delimited by a transverse line running through its lateral corners"	BSPO_0000072 and (BFO_0000050 some UBERON_0011655)	posterior region and (part of some interclavicle)	PATO_0000574	decreased length																																																																																																																						
Ruta_and_Coates_2007.xml	242	Interclavicle 4	0	Interclavicle rhomboidal with posterior part longer than anterior part	BSPO_0000072 and (BFO_0000050 some UBERON_0011655)	posterior region and (part of some interclavicle)	PATO_0000122 and (PATO_increased_in_magnitude_relative_to some (PATO_0000122 and (BFO_0000052 some (BSPO_0000071 and (BFO_0000050 some UBERON_0011655)))))	length and (PATO_increased_in_magnitude_relative_to some (length and (inheres in some (anterior region and (part of some interclavicle)))))																																																																																																																						
Ruta_and_Coates_2007.xml	242	Interclavicle 4	1	or shorter than anterior part	BSPO_0000072 and (BFO_0000050 some UBERON_0011655)	posterior region and (part of some interclavicle)	PATO_0000122 and (PATO_decreased_in_magnitude_relative_to some (PATO_0000122 and (BFO_0000052 some (BSPO_0000071 and (BFO_0000050 some UBERON_0011655)))))	length and (PATO_decreased_in_magnitude_relative_to some (length and (inheres in some (anterior region and (part of some interclavicle)))))																																																																																																																						
Benson_2012.xml	222	Ischium	0	"slender, tapering posteriorly"	BSPO_0000072 and (BFO_0000050 some UBERON_0001274)	posterior region and (part of some ischium)	PATO_0001500	tapered																																																																																																																						
Cloutier_Arratia_2004.xml	18	"Maxilla, height of the posterior part of (POPLIN & LUND 2000, char. 18; LUND et al. 1995, char. 52;  LUND 2000, char. 31; ZHU & SCHULTZE 2001, char. 55; DIETZE 2000, char. 25; ARRATIA & SCHULTZE 1991; CLOUTIER & AHLBERG 1996, char. 20-21; SCHULTZE & CUMBAA 2001, char. 31; ZHU & SCHULTZE 2001, char. 54; LUND & POPLIN 2002, char. 30 in part)"	0	low	BSPO_0000072 and (BFO_0000050 some UBERON_0002397)	posterior region and (part of some maxilla)	PATO_0000569	decreased height																																																																																																																						
Cloutier_Arratia_2004.xml	18	"Maxilla, height of the posterior part of (POPLIN & LUND 2000, char. 18; LUND et al. 1995, char. 52;  LUND 2000, char. 31; ZHU & SCHULTZE 2001, char. 55; DIETZE 2000, char. 25; ARRATIA & SCHULTZE 1991; CLOUTIER & AHLBERG 1996, char. 20-21; SCHULTZE & CUMBAA 2001, char. 31; ZHU & SCHULTZE 2001, char. 54; LUND & POPLIN 2002, char. 30 in part)"	1	medium	BSPO_0000072 and (BFO_0000050 some UBERON_0002397)	posterior region and (part of some maxilla)	PATO_0000119	height																																																																																																																						
