File	Character Number	Character Label	State Symbol	State Label	Entity ID	Entity Label	Quality ID	Quality Label	Related Entity ID	Related Entity Label
Wiley_Johnson_Megatree_2010.xml	430	9. Full neural spine on second preural centrum.	0	Full neural spine not part of second preural centrum.	UBERON_0001076 and (BFO_0000050 some UBERON_2000586)	neural spine and (part of some preural 2 vertebra)	PATO_0000462	absent			
Wiley_Johnson_Megatree_2010.xml	430	9. Full neural spine on second preural centrum.	1	Full neural spine on second preural centrum.	UBERON_0001076 and (BFO_0000050 some UBERON_2000586)	neural spine and (part of some preural 2 vertebra)	PATO_0000467	present			
Wiley_Johnson_Megatree_2010.xml	431	10. Parhypural truncated proximally (also found in gobiesocids and gobioids, (Winterbottom 1993a), among others. 	0	Parhypural not truncated proximally	UBERON_2000438	parhypural	PATO_0000052 and (PHENOSCAPE_complement_of some PATO_0000936)	shape and (PHENOSCAPE_complement_of some truncated)			
Wiley_Johnson_Megatree_2010.xml	431	10. Parhypural truncated proximally (also found in gobiesocids and gobioids, (Winterbottom 1993a), among others. 	1	Parhypural truncated proximally	UBERON_2000438	parhypural	PATO_0000936 and (BFO_0000050 some BSPO_0000077)	truncated and (part of some proximal region)			
Wiley_Johnson_Megatree_2010.xml	432	11. Hypurals 1+2+3+4 fused and fused to centrum (Tyler et al. 2003).	1	Hypurals 1+2+3+4 fused and fused to centrum	UBERON_2000364	hypural	PATO_0000642	fused with	UBERON_0001075	vertebral centrum	
Wiley_Johnson_Megatree_2010.xml	432	11. Hypurals 1+2+3+4 fused and fused to centrum (Tyler et al. 2003).	1	Hypurals 1+2+3+4 fused and fused to centrum	UBERON_2002068	lower hypural set	PATO_0000642	fused with	UBERON_2001562	hypural 3	
Wiley_Johnson_Megatree_2010.xml	432	11. Hypurals 1+2+3+4 fused and fused to centrum (Tyler et al. 2003).	1	Hypurals 1+2+3+4 fused and fused to centrum	UBERON_2002068	lower hypural set	PATO_0000642	fused with	UBERON_2001563	hypural 4	
Wiley_Johnson_Megatree_2010.xml	433	12. Dorsal-, anal-, and pectoral-fin rays unbranched (Tyler et al. 2003).	0	Dorsal-, anal-, and pectoral-fin rays branched	UBERON_4000177	dorsal fin lepidotrichium	PATO_0000402	branched			
Wiley_Johnson_Megatree_2010.xml	433	12. Dorsal-, anal-, and pectoral-fin rays unbranched (Tyler et al. 2003).	0	Dorsal-, anal-, and pectoral-fin rays branched	UBERON_4000176	anal fin lepidotrichium	PATO_0000402	branched			
Wiley_Johnson_Megatree_2010.xml	433	12. Dorsal-, anal-, and pectoral-fin rays unbranched (Tyler et al. 2003).	0	Dorsal-, anal-, and pectoral-fin rays branched	UBERON_4000175	pectoral fin lepidotrichium	PATO_0000402	branched			
Wiley_Johnson_Megatree_2010.xml	433	12. Dorsal-, anal-, and pectoral-fin rays unbranched (Tyler et al. 2003).	1	Dorsal-, anal-, and pectoral-fin rays unbranched	UBERON_4000177	dorsal fin lepidotrichium	PATO_0000414	unbranched			
Wiley_Johnson_Megatree_2010.xml	433	12. Dorsal-, anal-, and pectoral-fin rays unbranched (Tyler et al. 2003).	1	Dorsal-, anal-, and pectoral-fin rays unbranched	UBERON_4000176	anal fin lepidotrichium	PATO_0000414	unbranched			
Wiley_Johnson_Megatree_2010.xml	433	12. Dorsal-, anal-, and pectoral-fin rays unbranched (Tyler et al. 2003).	1	Dorsal-, anal-, and pectoral-fin rays unbranched	UBERON_4000175	pectoral fin lepidotrichium	PATO_0000414	unbranched			
Wiley_Johnson_Megatree_2010.xml	434	1. Pelvic spine asymmetrical, with medial process that grasps 	0	pelvic spine symmetrical, with no medial process	UBERON_0004529 and (BFO_0000050 some (BSPO_0000083 and (BFO_0000050 some UBERON_2002270)))	anatomical projection and (part of some (medial region and (part of some pelvic fin spine)))	PATO_0000462	absent			
Wiley_Johnson_Megatree_2010.xml	434	1. Pelvic spine asymmetrical, with medial process that grasps 	0	pelvic spine symmetrical, with no medial process	UBERON_2002270	pelvic fin spine	PATO_0000632	symmetrical			
Wiley_Johnson_Megatree_2010.xml	434	1. Pelvic spine asymmetrical, with medial process that grasps 	1	Pelvic spine asymmetrical, with medial process that grasps 	UBERON_0004529 and (BFO_0000050 some (BSPO_0000083 and (BFO_0000050 some UBERON_2002270)))	anatomical projection and (part of some (medial region and (part of some pelvic fin spine)))	PATO_0000467	present			
Wiley_Johnson_Megatree_2010.xml	434	1. Pelvic spine asymmetrical, with medial process that grasps 	1	Pelvic spine asymmetrical, with medial process that grasps 	UBERON_2002270	pelvic fin spine	PATO_0000616	asymmetrical			
Wiley_Johnson_Megatree_2010.xml	435	2. Bony shelf or ring at posterior corner of pelvic girdle (Gosline 1961, Rosen & Patterson 1969, Mok & Chang 1986, Johnson & Patterson 1993). 	0	Bony shelf or ring at posterior corner of pelvic girdle absent	UBERON_0004530 and (BFO_0000050 some (BSPO_0000072 and (BFO_0000050 some UBERON_0007832)))	bony projection and (part of some (posterior region and (part of some pelvic girdle skeleton)))	PATO_0000462	absent			
Wiley_Johnson_Megatree_2010.xml	435	2. Bony shelf or ring at posterior corner of pelvic girdle (Gosline 1961, Rosen & Patterson 1969, Mok & Chang 1986, Johnson & Patterson 1993). 	1	Bony shelf or ring at posterior corner of pelvic girdle present	UBERON_0004530 and (BFO_0000050 some (BSPO_0000072 and (BFO_0000050 some UBERON_0007832)))	bony projection and (part of some (posterior region and (part of some pelvic girdle skeleton)))	PATO_0000467	present			
Wiley_Johnson_Megatree_2010.xml	436	"Chain-link" articulation of dorsal fin spines (Johnson & Patterson 1993).	0	"Chain-link" articulation not on dorsal fin spines	UBERON_0004905 and (BFO_0000050 some UBERON_2002261)	articulation and (part of some dorsal fin spine)	PATO_0000052	shape			
Wiley_Johnson_Megatree_2010.xml	436	"Chain-link" articulation of dorsal fin spines (Johnson & Patterson 1993).	1	"Chain-link" articulation of dorsal fin spines	UBERON_0004905 and (BFO_0000050 some UBERON_2002261)	articulation and (part of some dorsal fin spine)	PATO_0000052	shape			
Wiley_Johnson_Megatree_2010.xml	438	5. Second ventral procurrent caudal fin ray shortened proximally such that its base is set back from bases of adjacent fins (Johnson 1975; Johnson & Patterson 1993).	1	Second ventral procurrent caudal fin ray shortened proximally such that its base is set back from bases of adjacent fins	UBERON_2001830	caudal fin ventral procurrent ray	PATO_0002364	shortened	UBERON_2001830	caudal fin ventral procurrent ray	
Wiley_Johnson_Megatree_2010.xml	443	2. Second ural centrum absent (diural terminology). A separate second ural centrum is evident in adults of at least some members of all pre-percomorph lineages but lacking in adults of all members of the Percomorphacea.	0	Second ural centrum present	UBERON_2001581	ural centrum 2	PATO_0000467	present			
Wiley_Johnson_Megatree_2010.xml	443	2. Second ural centrum absent (diural terminology). A separate second ural centrum is evident in adults of at least some members of all pre-percomorph lineages but lacking in adults of all members of the Percomorphacea.	1	Second ural centrum absent	UBERON_2001581	ural centrum 2	PATO_0000462	absent			
Wiley_Johnson_Megatree_2010.xml	444	3. Five or fewer hypurals. 	0	Alternative state to "five or fewer hypurals" not asserted by Wiley & Johnson (2010)	UBERON_2000364	hypural	PATO_0000070	count			
Wiley_Johnson_Megatree_2010.xml	444	3. Five or fewer hypurals. 	1	Five or fewer hypurals	UBERON_2000364	hypural	PATO_0000070	count			
Wiley_Johnson_Megatree_2010.xml	445	4. Pelvic fins with fewer than six soft rays.	0	Alternative state to "pelvic fins with fewer than six soft rays" not asserted by Wiley & Johnson (2010)	ebaff034-27c9-4d4b-a997-b5a94f85ebd9 and (BFO_0000050 some UBERON_0000152)	ebaff034-27c9-4d4b-a997-b5a94f85ebd9 and (part of some pelvic fin)	PATO_0000070	count			
Wiley_Johnson_Megatree_2010.xml	445	4. Pelvic fins with fewer than six soft rays.	1	Pelvic fins with fewer than six soft rays.	ebaff034-27c9-4d4b-a997-b5a94f85ebd9 and (BFO_0000050 some UBERON_0000152)	ebaff034-27c9-4d4b-a997-b5a94f85ebd9 and (part of some pelvic fin)	PATO_0000070	count			
Wiley_Johnson_Megatree_2010.xml	447	6. Free pelvic radials absent. 	0	Free pelvic radials present	UBERON_2100508	pelvic fin radial element	PATO_0002316	autogenous			
Wiley_Johnson_Megatree_2010.xml	447	6. Free pelvic radials absent. 	1	Free pelvic radials absent. 	UBERON_2100508	pelvic fin radial element	PATO_0000141 and (PHENOSCAPE_complement_of some PATO_0002316)	structure and (PHENOSCAPE_complement_of some autogenous)			
Wiley_Johnson_Megatree_2010.xml	449	8.  Seventeen principal caudal fin rays in I,8,7,I pattern (Fujita 1990). 	0	Alternative state to "seventeen principal caudal fin rays" not asserted by Wiley & Johnson (2010)	UBERON_2001585	caudal principal ray	PATO_0000070	count			
Wiley_Johnson_Megatree_2010.xml	449	8.  Seventeen principal caudal fin rays in I,8,7,I pattern (Fujita 1990). 	1	 Seventeen principal caudal fin rays	UBERON_2001585	caudal principal ray	PATO_0000070	count			
Wiley_Johnson_Megatree_2010.xml	456	6. Haemal spines on second and third preural centra not autogenous.	0	Haemal spines on second and third preural centra autogenous	UBERON_2001364 and (RO_0002220 some UBERON_2000586)	hemal spine and (adjacent to some preural 2 vertebra)	PATO_0002316	autogenous			
Wiley_Johnson_Megatree_2010.xml	456	6. Haemal spines on second and third preural centra not autogenous.	0	Haemal spines on second and third preural centra autogenous	UBERON_2001364 and (RO_0002220 some UBERON_2002112)	hemal spine and (adjacent to some preural 3 vertebra)	PATO_0002316	autogenous			
Wiley_Johnson_Megatree_2010.xml	456	6. Haemal spines on second and third preural centra not autogenous.	1	Haemal spines on second and third preural centra not autogenous	UBERON_2001364 and (RO_0002220 some UBERON_2000586)	hemal spine and (adjacent to some preural 2 vertebra)	PATO_0000141 and (PHENOSCAPE_complement_of some PATO_0002316)	structure and (PHENOSCAPE_complement_of some autogenous)			
Wiley_Johnson_Megatree_2010.xml	456	6. Haemal spines on second and third preural centra not autogenous.	1	Haemal spines on second and third preural centra not autogenous	UBERON_2001364 and (RO_0002220 some UBERON_2002112)	hemal spine and (adjacent to some preural 3 vertebra)	PATO_0000141 and (PHENOSCAPE_complement_of some PATO_0002316)	structure and (PHENOSCAPE_complement_of some autogenous)			
Wiley_Johnson_Megatree_2010.xml	457	7. Hypurals 1-2 and 3-4-5 fused.	1	Hypurals 1-2 and 3-4-5 fused	UBERON_2001560	hypural 1	PATO_0000642	fused with	UBERON_2001561	hypural 2	
Wiley_Johnson_Megatree_2010.xml	457	7. Hypurals 1-2 and 3-4-5 fused.	1	Hypurals 1-2 and 3-4-5 fused	UBERON_2001562	hypural 3	PATO_0000642	fused with	UBERON_2001563	hypural 4	
Wiley_Johnson_Megatree_2010.xml	457	7. Hypurals 1-2 and 3-4-5 fused.	1	Hypurals 1-2 and 3-4-5 fused	UBERON_2001562	hypural 3	PATO_0000642	fused with	UBERON_2001564	hypural 5	
Wiley_Johnson_Megatree_2010.xml	457	7. Hypurals 1-2 and 3-4-5 fused.	1	Hypurals 1-2 and 3-4-5 fused	UBERON_2001563	hypural 4	PATO_0000642	fused with	UBERON_2001564	hypural 5	
Wiley_Johnson_Megatree_2010.xml	458	8. Principal caudal fin rays 14 or 15. 	0	Principal caudal fin rays count not 14 or 15. 	UBERON_2001585	caudal principal ray	PATO_0000070	count			
Wiley_Johnson_Megatree_2010.xml	458	8. Principal caudal fin rays 14 or 15. 	1	Principal caudal fin rays 14 or 15. 	UBERON_2001585	caudal principal ray	PATO_0000070	count			
Wiley_Johnson_Megatree_2010.xml	460	10. Dorsal fin originating posterior to sixth or seventh neural spine.	1	Dorsal fin originating posterior to sixth or seventh neural spine	UBERON_0003097	dorsal fin	PATO_0000140	position	UBERON_0001076	neural spine	
Wiley_Johnson_Megatree_2010.xml	466	1. Pectoral Girdle associated with three extrascapular bones; the third (posteriormost) extremely elongate (Stiassny 1993). See Johnson (1993: p.17) and Johnson & Patterson (1993).	1	Pectoral Girdle associated with three extrascapular bones; the third (posteriormost) extremely elongate	UBERON_2000663	extrascapula	PATO_0000070	count			
Wiley_Johnson_Megatree_2010.xml	466	1. Pectoral Girdle associated with three extrascapular bones; the third (posteriormost) extremely elongate (Stiassny 1993). See Johnson (1993: p.17) and Johnson & Patterson (1993).	1	Pectoral Girdle associated with three extrascapular bones; the third (posteriormost) extremely elongate	UBERON_2000663	extrascapula	PATO_0001154	elongated			
Wiley_Johnson_Megatree_2010.xml	467	2. Distinctive configuration of dorsal fin and supports: 	0	Alternative state to "distinctive configuration of dorsal fin and supports" not asserted by Wiley & Johnson (2010)	UBERON_0003097	dorsal fin	PATO_0000052	shape			
Wiley_Johnson_Megatree_2010.xml	467	2. Distinctive configuration of dorsal fin and supports: 	0	Alternative state to "distinctive configuration of dorsal fin and supports" not asserted by Wiley & Johnson (2010)	UBERON_2001419	dorsal fin pterygiophore	PATO_0000052	shape			
Wiley_Johnson_Megatree_2010.xml	467	2. Distinctive configuration of dorsal fin and supports: 	1	Distinctive configuration of dorsal fin and supports	UBERON_0003097	dorsal fin	PATO_0000052	shape			
Wiley_Johnson_Megatree_2010.xml	467	2. Distinctive configuration of dorsal fin and supports: 	1	Distinctive configuration of dorsal fin and supports	UBERON_2001419	dorsal fin pterygiophore	PATO_0000052	shape			
Wiley_Johnson_Megatree_2010.xml	479	1. Paired fins, pelvic girdle and scapulocoracoids absent in adults.	1	Paired fins, pelvic girdle and scapulocoracoids absent in adults	UBERON_0002534 and (BFO_0000050 some UBERON_0007023)	paired fin and (part of some adult organism)	PATO_0000462	absent			
Wiley_Johnson_Megatree_2010.xml	479	1. Paired fins, pelvic girdle and scapulocoracoids absent in adults.	1	Paired fins, pelvic girdle and scapulocoracoids absent in adults	UBERON_0007832 and (BFO_0000050 some UBERON_0007023)	pelvic girdle skeleton and (part of some adult organism)	PATO_0000462	absent			
Wiley_Johnson_Megatree_2010.xml	479	1. Paired fins, pelvic girdle and scapulocoracoids absent in adults.	1	Paired fins, pelvic girdle and scapulocoracoids absent in adults	UBERON_0004753 and (BFO_0000050 some UBERON_0007023)	scapulocoracoid and (part of some adult organism)	PATO_0000462	absent			
Wiley_Johnson_Megatree_2010.xml	480	2. Dorsal and anal fins represented by rayless rods and caudal fin greatly reduced or absent.	0	dorsal and anal fin with rays and caudal fin present	UBERON_4000177	dorsal fin lepidotrichium	PATO_0000467	present			
Wiley_Johnson_Megatree_2010.xml	480	2. Dorsal and anal fins represented by rayless rods and caudal fin greatly reduced or absent.	0	dorsal and anal fin with rays and caudal fin present	UBERON_4000176	anal fin lepidotrichium	PATO_0000467	present			
Wiley_Johnson_Megatree_2010.xml	480	2. Dorsal and anal fins represented by rayless rods and caudal fin greatly reduced or absent.	0	dorsal and anal fin with rays and caudal fin present	UBERON_4000164	caudal fin	PATO_0000467	present			
Wiley_Johnson_Megatree_2010.xml	480	2. Dorsal and anal fins represented by rayless rods and caudal fin greatly reduced or absent.	1	Dorsal and anal fins represented by rayless rods and caudal fin greatly reduced or absent.	UBERON_4000177	dorsal fin lepidotrichium	PATO_0000462	absent			
Wiley_Johnson_Megatree_2010.xml	480	2. Dorsal and anal fins represented by rayless rods and caudal fin greatly reduced or absent.	1	Dorsal and anal fins represented by rayless rods and caudal fin greatly reduced or absent.	UBERON_4000176	anal fin lepidotrichium	PATO_0000462	absent			
Wiley_Johnson_Megatree_2010.xml	480	2. Dorsal and anal fins represented by rayless rods and caudal fin greatly reduced or absent.	1	Dorsal and anal fins represented by rayless rods and caudal fin greatly reduced or absent.	UBERON_4000164	caudal fin	PATO_0000462	absent			
Wiley_Johnson_Megatree_2010.xml	480	2. Dorsal and anal fins represented by rayless rods and caudal fin greatly reduced or absent.	1	Dorsal and anal fins represented by rayless rods and caudal fin greatly reduced or absent.	UBERON_4000164	caudal fin	PATO_0000587	decreased size			
Wiley_Johnson_Megatree_2010.xml	494	3. Coracoid with posteroventral extension. Pelvic bone without anterior process (Stiassny & Moore 1992).	0	Coracoid without posteroventral extension. Pelvic bone with anterior process	UBERON_0004529 and (BFO_0000050 some (BSPO_0000689 and (BFO_0000050 some UBERON_0004743)))	anatomical projection and (part of some (postero-ventral margin and (part of some coracoid bone)))	PATO_0000462	absent			
Wiley_Johnson_Megatree_2010.xml	494	3. Coracoid with posteroventral extension. Pelvic bone without anterior process (Stiassny & Moore 1992).	0	Coracoid without posteroventral extension. Pelvic bone with anterior process	UBERON_0004529 and (BFO_0000050 some (BSPO_0000071 and (BFO_0000050 some UBERON_2000623)))	anatomical projection and (part of some (anterior region and (part of some basipterygium bone)))	PATO_0000467	present			
Wiley_Johnson_Megatree_2010.xml	494	3. Coracoid with posteroventral extension. Pelvic bone without anterior process (Stiassny & Moore 1992).	1	Coracoid with posteroventral extension. Pelvic bone without anterior process	UBERON_0004529 and (BFO_0000050 some (BSPO_0000689 and (BFO_0000050 some UBERON_0004743)))	anatomical projection and (part of some (postero-ventral margin and (part of some coracoid bone)))	PATO_0000467	present			
Wiley_Johnson_Megatree_2010.xml	494	3. Coracoid with posteroventral extension. Pelvic bone without anterior process (Stiassny & Moore 1992).	1	Coracoid with posteroventral extension. Pelvic bone without anterior process	UBERON_0004529 and (BFO_0000050 some (BSPO_0000071 and (BFO_0000050 some UBERON_2000623)))	anatomical projection and (part of some (anterior region and (part of some basipterygium bone)))	PATO_0000462	absent			
Wiley_Johnson_Megatree_2010.xml	495	4. Pelvic girdle with no anterior processes.	0	Pelvic girdle with anterior processes	UBERON_0004529 and (BFO_0000050 some (BSPO_0000071 and (BFO_0000050 some UBERON_0007832)))	anatomical projection and (part of some (anterior region and (part of some pelvic girdle skeleton)))	PATO_0000467	present			
Wiley_Johnson_Megatree_2010.xml	495	4. Pelvic girdle with no anterior processes.	1	Pelvic girdle with no anterior processes	UBERON_0004529 and (BFO_0000050 some (BSPO_0000071 and (BFO_0000050 some UBERON_0007832)))	anatomical projection and (part of some (anterior region and (part of some pelvic girdle skeleton)))	PATO_0000462	absent			
Wiley_Johnson_Megatree_2010.xml	496	5. Full neural spine on preural centrum 2.	0	Full neural spine on preural centrum 2 absent	UBERON_0001076 and (BFO_0000050 some UBERON_2000586)	neural spine and (part of some preural 2 vertebra)	PATO_0000462	absent			
Wiley_Johnson_Megatree_2010.xml	496	5. Full neural spine on preural centrum 2.	1	Full neural spine on preural centrum 2 present	UBERON_0001076 and (BFO_0000050 some UBERON_2000586)	neural spine and (part of some preural 2 vertebra)	PATO_0000467	present			
Wiley_Johnson_Megatree_2010.xml	497	6. Haemal arch of preural centra 2 and 3 fused to respective centra. 	0	Haemal arch of preural centra 2 and 3 unfused from respective centra	UBERON_0006065 and (BFO_0000050 some UBERON_2000586)	hemal arch and (part of some preural 2 vertebra)	PATO_0001505	separated from	UBERON_2000586	preural 2 vertebra	
Wiley_Johnson_Megatree_2010.xml	497	6. Haemal arch of preural centra 2 and 3 fused to respective centra. 	0	Haemal arch of preural centra 2 and 3 unfused from respective centra	UBERON_0006065 and (BFO_0000050 some UBERON_2002112)	hemal arch and (part of some preural 3 vertebra)	PATO_0001505	separated from	UBERON_2002112	preural 3 vertebra	
Wiley_Johnson_Megatree_2010.xml	497	6. Haemal arch of preural centra 2 and 3 fused to respective centra. 	1	Haemal arch of preural centra 2 and 3 fused to respective centra	UBERON_0006065 and (BFO_0000050 some UBERON_2000586)	hemal arch and (part of some preural 2 vertebra)	PATO_0000642	fused with	UBERON_2000586	preural 2 vertebra	
Wiley_Johnson_Megatree_2010.xml	497	6. Haemal arch of preural centra 2 and 3 fused to respective centra. 	1	Haemal arch of preural centra 2 and 3 fused to respective centra	UBERON_0006065 and (BFO_0000050 some UBERON_2002112)	hemal arch and (part of some preural 3 vertebra)	PATO_0000642	fused with	UBERON_2002112	preural 3 vertebra	
Wiley_Johnson_Megatree_2010.xml	498	7. Hypural plate single (parhypural and five hypurals not autogenous) and fused to terminal centrum. Cell fusion).ntriscids and aulostomus are exceptions (however Eocene aulostomids have the fu	0	Hypural plate not single (parhypural and five hypurals autogenous) and separated from terminal centrum	UBERON_2002078	hypural plate	PATO_0002316	autogenous			
Wiley_Johnson_Megatree_2010.xml	498	7. Hypural plate single (parhypural and five hypurals not autogenous) and fused to terminal centrum. Cell fusion).ntriscids and aulostomus are exceptions (however Eocene aulostomids have the fu	0	Hypural plate not single (parhypural and five hypurals autogenous) and separated from terminal centrum	UBERON_2002078	hypural plate	PATO_0001505	separated from	UBERON_0003106	urostyle	
Wiley_Johnson_Megatree_2010.xml	498	7. Hypural plate single (parhypural and five hypurals not autogenous) and fused to terminal centrum. Cell fusion).ntriscids and aulostomus are exceptions (however Eocene aulostomids have the fu	1	Hypural plate single (parhypural and five hypurals not autogenous) and fused to terminal centrum	UBERON_2002078	hypural plate	PATO_0000141 and (PHENOSCAPE_complement_of some PATO_0002316)	structure and (PHENOSCAPE_complement_of some autogenous)			
Wiley_Johnson_Megatree_2010.xml	498	7. Hypural plate single (parhypural and five hypurals not autogenous) and fused to terminal centrum. Cell fusion).ntriscids and aulostomus are exceptions (however Eocene aulostomids have the fu	1	Hypural plate single (parhypural and five hypurals not autogenous) and fused to terminal centrum	UBERON_2002078	hypural plate	PATO_0000642	fused with	UBERON_0003106	urostyle	
Wiley_Johnson_Megatree_2010.xml	499	8. Dorsal spines, when present, not joined by membrane.	0	Dorsal spines, when present, joined by membrane.	UBERON_2002261	dorsal fin spine	PATO_0001961	in contact with	UBERON_2002261	dorsal fin spine	
Wiley_Johnson_Megatree_2010.xml	499	8. Dorsal spines, when present, not joined by membrane.	1	Dorsal spines, when present, not joined by membrane.	UBERON_2002261	dorsal fin spine	PATO_0000141 and (PHENOSCAPE_complement_of some PATO_0001961)	structure and (PHENOSCAPE_complement_of some in contact with)	UBERON_2002261	dorsal fin spine	
Wiley_Johnson_Megatree_2010.xml	504	4. Paired pelvic plates arising as membranous outgrowths of pelvic girdle.	1	Paired pelvic plates arising as membranous outgrowths of pelvic girdle	00eae01f-b2b9-4736-a264-5b05c9b71db0 and (BFO_0000050 some UBERON_0007832)	00eae01f-b2b9-4736-a264-5b05c9b71db0 and (part of some pelvic girdle skeleton)	PATO_0000467	present			
Wiley_Johnson_Megatree_2010.xml	514	8. Lateral process of pelvic bone and distal end of rib in close association and sometimes connected by a ligament (Parenti 1993).	1	Lateral process of pelvic bone and distal end of rib in close association and sometimes connected by a ligament 	UBERON_2002074	external anterior process of basipterygium	PATO_0001668	associated with	UBERON_0010424	distal segment of rib	
Wiley_Johnson_Megatree_2010.xml	530	7. Pelvic plate not extending to anterior tip of longitudinal shaft (Dyer & Chernoff 1996).	0	Pelvic plate extending to anterior tip of longitudinal shaft	UBERON_2100623	basipterygium element	PATO_0002463	extends to	BSPO_0000014	apical-basal axis	
Wiley_Johnson_Megatree_2010.xml	530	7. Pelvic plate not extending to anterior tip of longitudinal shaft (Dyer & Chernoff 1996).	1	Pelvic plate not extending to anterior tip of longitudinal shaft 	UBERON_2100623	basipterygium element	PATO_0000140 and (PHENOSCAPE_complement_of some PATO_0002463)	position and (PHENOSCAPE_complement_of some extends to)	BSPO_0000014	apical-basal axis	
Wiley_Johnson_Megatree_2010.xml	531	8. Second dorsal-fin spine flexible (Dyer & Chernoff 1996).	0	second dorsal-fin spine not flexible	UBERON_2001790	dorsal fin spine 2	PATO_0001545	inflexible			
Wiley_Johnson_Megatree_2010.xml	531	8. Second dorsal-fin spine flexible (Dyer & Chernoff 1996).	1	Second dorsal-fin spine flexible	UBERON_2001790	dorsal fin spine 2	PATO_0001544	flexible			
Wiley_Johnson_Megatree_2010.xml	556	14. Supracleithrum absent (Parenti 2008).	0	 Supracleithrum present	UBERON_2000594	supracleithrum	PATO_0000467	present			
Wiley_Johnson_Megatree_2010.xml	556	14. Supracleithrum absent (Parenti 2008).	1	 Supracleithrum absent	UBERON_2000594	supracleithrum	PATO_0000462	absent			
Wiley_Johnson_Megatree_2010.xml	558	16. Anterior ramus of coracoid broad and without cartilage (Parenti 2008).	0	Alternative state to "Anterior ramus of coracoid broad and without cartilage" not asserted by Wiley & Johnson (2010)	UBERON_3000155 and (BFO_0000050 some UBERON_0004743)	extremitas anterior and (part of some coracoid bone)	PATO_0001449	cartilaginous			
Wiley_Johnson_Megatree_2010.xml	558	16. Anterior ramus of coracoid broad and without cartilage (Parenti 2008).	1	Anterior ramus of coracoid broad and without cartilage	UBERON_3000155 and (BFO_0000050 some UBERON_0004743)	extremitas anterior and (part of some coracoid bone)	PATO_0000025 and (PHENOSCAPE_complement_of some UBERON_0002418)	composition and (PHENOSCAPE_complement_of some cartilage tissue)			
Wiley_Johnson_Megatree_2010.xml	558	16. Anterior ramus of coracoid broad and without cartilage (Parenti 2008).	1	Anterior ramus of coracoid broad and without cartilage	UBERON_3000155 and (BFO_0000050 some UBERON_0004743)	extremitas anterior and (part of some coracoid bone)	PATO_0000600	increased width			
Wiley_Johnson_Megatree_2010.xml	559	17. Ventral accessory bone present in caudal skeleton (see Parenti 2008 for discussion).	0	Ventral accessory bone absent in caudal skeleton	UBERON_0010722 and (BFO_0000050 some (BSPO_0000084 and (BFO_0000050 some UBERON_0006076)))	accessory bone and (part of some (ventral region and (part of some caudal region of vertebral column)))	PATO_0000462	absent			
Wiley_Johnson_Megatree_2010.xml	559	17. Ventral accessory bone present in caudal skeleton (see Parenti 2008 for discussion).	1	Ventral accessory bone present in caudal skeleton	UBERON_0010722 and (BFO_0000050 some (BSPO_0000084 and (BFO_0000050 some UBERON_0006076)))	accessory bone and (part of some (ventral region and (part of some caudal region of vertebral column)))	PATO_0000467	present			
Wiley_Johnson_Megatree_2010.xml	566	1. Caudal fin endoskeleton with one epural symmetrically opposing parhypural (Parenti 1981, Rosen & Parenti 1981).	1	Caudal fin endoskeleton with one epural symmetrically opposing parhypural	UBERON_2000660	epural	PATO_0001653	aligned with	UBERON_2000438	parhypural	
Wiley_Johnson_Megatree_2010.xml	566	1. Caudal fin endoskeleton with one epural symmetrically opposing parhypural (Parenti 1981, Rosen & Parenti 1981).	1	Caudal fin endoskeleton with one epural symmetrically opposing parhypural	UBERON_2000660	epural	PATO_0000070	count			
Wiley_Johnson_Megatree_2010.xml	567	2. Caudal fin unlobed (Parenti 1981, Rosen & Parenti 1981).	0	Caudal fin lobed	UBERON_4000164	caudal fin	PATO_0001979	lobed			
Wiley_Johnson_Megatree_2010.xml	567	2. Caudal fin unlobed (Parenti 1981, Rosen & Parenti 1981).	1	Caudal fin unlobed	UBERON_4000164	caudal fin	PATO_0000052 and (PHENOSCAPE_complement_of some PATO_0001979)	shape and (PHENOSCAPE_complement_of some lobed)			
Wiley_Johnson_Megatree_2010.xml	569	4. Pectoral fin set low on body, with large scale-like postcleithrum (Parenti 1981, Rosen & Parenti 1981).	1	Pectoral fin set low on body, with large scale-like postcleithrum	UBERON_0000151	pectoral fin	PATO_0000140	position			
Wiley_Johnson_Megatree_2010.xml	569	4. Pectoral fin set low on body, with large scale-like postcleithrum (Parenti 1981, Rosen & Parenti 1981).	1	Pectoral fin set low on body, with large scale-like postcleithrum	UBERON_2000410	postcleithrum	PATO_0000586	increased size			
Wiley_Johnson_Megatree_2010.xml	569	4. Pectoral fin set low on body, with large scale-like postcleithrum (Parenti 1981, Rosen & Parenti 1981).	1	Pectoral fin set low on body, with large scale-like postcleithrum	UBERON_2000410	postcleithrum	PATO_0002253	platelike			
Wiley_Johnson_Megatree_2010.xml	573	3. Pelvic fin girdles closely set.	1	Pelvic fin girdles closely set	UBERON_0007832	pelvic girdle skeleton	PATO_0002259	adjacent to	UBERON_0007832	pelvic girdle skeleton	
Wiley_Johnson_Megatree_2010.xml	573	3. Pelvic fin girdles closely set.	0	pelvic fin girdles not closely set	UBERON_0007832	pelvic girdle skeleton	PATO_0001505	separated from	UBERON_0007832	pelvic girdle skeleton	
